"","var","cat","value","value2","class"
"1","Sex",0,40342.6175331461,-4.73474270116611,"Female"
"2","Sex",1,44730.2630423832,5.62626518410859,"Male"
"3","Ethnicity",1,46672.3604500004,10.2123436428014,"White"
"4","Ethnicity",2,32440.1609569589,-23.3956428870501,"Black"
"5","Ethnicity",3,34861.741948084,-17.677309514161,"Am. Indian, Aleut, Eskimo"
"6","Ethnicity",4,48235.1751467486,13.9027820253333,"Asian, Pac. Islander"
"7","Ethnicity",5,46320.9117885854,9.38243102918588,"Hispanic"
"8","Ethnicity",7,44001.7806391529,3.90602322101861,"Other"
"10","Mother_Edu",1,38242.0051583678,-9.69513919016309,"0-5 Grades"
"11","Mother_Edu",2,39615.7684303212,-6.4511277805713,"6-8 Grades"
"12","Mother_Edu",3,36793.6857390673,-13.1152078561885,"9-11 Grades"
"13","Mother_Edu",4,44091.8543977702,4.11872384173303,"High school"
"14","Mother_Edu",5,44766.7941213089,5.71252985521971,"12 Grades + non academic training"
"15","Mother_Edu",6,47145.4232565248,11.329436502357,"Some College"
"16","Mother_Edu",7,49119.1221938628,15.9901389701991,"College degree"
"17","Mother_Edu",8,49992.6117404775,18.0528015214756,"Advanced College degree"
"19","Father_Edu",1,38335.2145124446,-9.47503415876569,"0-5 Grades"
"20","Father_Edu",2,39558.6045936526,-6.58611474823516,"6-8 Grades"
"21","Father_Edu",3,40708.983723139,-3.86960376151767,"9-11 Grades"
"22","Father_Edu",4,41588.6708724902,-1.79230616037506,"High school"
"23","Father_Edu",5,43193.9386470465,1.99838113082482,"12 Grades + non academic training"
"24","Father_Edu",6,44852.4976509125,5.91491059544789,"Some College"
"25","Father_Edu",7,50085.2764727248,18.2716204801812,"College degree"
"26","Father_Edu",8,48142.7221102827,13.6844629660963,"Advanced College degree"
"27","Mother_Occ",1,41182.3647274963,-2.75175950802002,"Low"
"28","Mother_Occ",2,38576.798593277,-8.90455631109283,"Middle"
"29","Mother_Occ",3,46989.8861401629,10.9621503837118,"High"
"30","Father_Occ",1,40794.1071605446,-3.66859285388526,"Low"
"31","Father_Occ",2,41144.9010756185,-2.84022636152956,"Middle"
"32","Father_Occ",3,46490.2389116992,9.78228093822698,"High"
