"","var","cat","value","value2","class"
"1","Sex",0,36068.9037949114,-1.94251711129459,"Female"
"2","Sex",1,38499.0679987044,4.66416509299803,"Male"
"3","Ethnicity",1,40586.099710145,10.3380019663449,"White"
"4","Ethnicity",2,27382.9521843549,-25.556280264929,"Black"
"5","Ethnicity",3,29170.3137224106,-20.69713138615,"Am. Indian, Aleut, Eskimo"
"6","Ethnicity",4,41445.4902012359,12.6743543227686,"Asian, Pac. Islander"
"7","Ethnicity",5,31149.0785438609,-15.3176305639623,"Hispanic"
"8","Ethnicity",7,40649.6423239514,10.5107499046092,"Other"
"10","Mother_Edu",1,34602.3049593969,-5.9296355176583,"0-5 Grades"
"11","Mother_Edu",2,34735.4822282649,-5.56757772301498,"6-8 Grades"
"12","Mother_Edu",3,34344.1362136011,-6.63149708565102,"9-11 Grades"
"13","Mother_Edu",4,38436.3940969442,4.49377884881488,"High school"
"14","Mother_Edu",5,36194.6223092857,-1.60073680263456,"12 Grades + non academic training"
"15","Mother_Edu",6,44237.4279829021,20.2645598030551,"Some College"
"16","Mother_Edu",7,42925.0948858447,16.6968306327791,"College degree"
"17","Mother_Edu",8,60352.4015777576,64.0749776775353,"Advanced College degree"
"19","Father_Edu",1,36795.9011010973,0.0339090733436933,"0-5 Grades"
"20","Father_Edu",2,34019.2480248979,-7.51474316891562,"6-8 Grades"
"21","Father_Edu",3,34290.4447071529,-6.77746365022276,"9-11 Grades"
"22","Father_Edu",4,39145.0059867999,6.42022215464283,"High school"
"23","Father_Edu",5,40643.2320954047,10.4933229575745,"12 Grades + non academic training"
"24","Father_Edu",6,38561.8911926847,4.83495720533286,"Some College"
"25","Father_Edu",7,42974.6439179452,16.8315354021552,"College degree"
"26","Father_Edu",8,40007.3457920539,8.76459256242518,"Advanced College degree"
"27","Mother_Occ",1,36293.3152410841,-1.33242866313338,"Low"
"28","Mother_Occ",2,36437.2687228049,-0.941074488610425,"Middle"
"29","Mother_Occ",3,41514.3523565096,12.8615640492085,"High"
"30","Father_Occ",1,34081.387799879,-7.34580901010226,"Low"
"31","Father_Occ",2,35928.2390273694,-2.3249305362969,"Middle"
"32","Father_Occ",3,45304.9263293094,23.1666774119446,"High"
