"","var","cat","value","value2","class"
"1","Sex",0,33905.2794242326,-3.89474822422636,"Female"
"2","Sex",1,37584.7990433691,6.53493014492696,"Male"
"3","Ethnicity",1,39030.9737244424,10.6341437245373,"White"
"4","Ethnicity",2,26278.8311614689,-25.5120816570832,"Black"
"5","Ethnicity",3,28852.9604936902,-18.215656092169,"Am. Indian, Aleut, Eskimo"
"6","Ethnicity",4,39377.1559869994,11.6154048752584,"Asian, Pac. Islander"
"7","Ethnicity",5,30091.950961131,-14.703710671183,"Hispanic"
"8","Ethnicity",7,39104.0675971769,10.841329896181,"Other"
"10","Mother_Edu",1,34308.7441804266,-2.75111859972121,"0-5 Grades"
"11","Mother_Edu",2,32227.8931044389,-8.64933622133331,"6-8 Grades"
"12","Mother_Edu",3,33170.7346637848,-5.97683131990365,"9-11 Grades"
"13","Mother_Edu",4,36977.3940096899,4.81322736934391,"High school"
"14","Mother_Edu",5,34879.3143974268,-1.13382491296375,"12 Grades + non academic training"
"15","Mother_Edu",6,40199.9639666907,13.9476719851066,"Some College"
"16","Mother_Edu",7,41626.9979862659,17.9926309434996,"College degree"
"17","Mother_Edu",8,39857.1486383602,12.975954482662,"Advanced College degree"
"19","Father_Edu",1,32929.753110289,-6.65989877327132,"0-5 Grades"
"20","Father_Edu",2,32754.4184798678,-7.15688859573532,"6-8 Grades"
"21","Father_Edu",3,33662.9002014136,-4.58177740168213,"9-11 Grades"
"22","Father_Edu",4,36899.0271295281,4.59109474348978,"High school"
"23","Father_Edu",5,40047.9630861492,13.5168221840534,"12 Grades + non academic training"
"24","Father_Edu",6,39028.7550942676,10.6278549690641,"Some College"
"25","Father_Edu",7,41780.4624470249,18.4276292945038,"College degree"
"26","Father_Edu",8,39146.4161995788,10.9613679305314,"Advanced College degree"
"27","Mother_Occ",1,34717.7704817855,-1.59172465451414,"Low"
"28","Mother_Occ",2,34372.8533140032,-2.56939986658787,"Middle"
"29","Mother_Occ",3,38444.1180397219,8.97068852540987,"High"
"30","Father_Occ",1,33240.3154785347,-5.77960298750658,"Low"
"31","Father_Occ",2,34275.3782110609,-2.84569516540904,"Middle"
"32","Father_Occ",3,41326.2710070321,17.1402137817529,"High"
