"","var","cat","value","value2","class"
"1","Sex",0,39364.5800095296,-3.46366685964936,"Female"
"2","Sex",1,42579.13411616,4.41959433760559,"Male"
"3","Ethnicity",1,45443.6601922418,11.4444589113646,"White"
"4","Ethnicity",2,30243.5999294827,-25.8316426226513,"Black"
"5","Ethnicity",3,38222.3590144825,-6.26481008208626,"Am. Indian, Aleut, Eskimo"
"6","Ethnicity",4,49684.6231200504,21.8448495654933,"Asian, Pac. Islander"
"7","Ethnicity",5,40619.7142028784,-0.385619218962219,"Hispanic"
"8","Ethnicity",7,40358.4830657202,-1.02625341542091,"Other"
"10","Mother_Edu",1,39251.4033966858,-3.74121726660243,"0-5 Grades"
"11","Mother_Edu",2,39636.084594996,-2.7978384142454,"6-8 Grades"
"12","Mother_Edu",3,37042.9495576169,-9.15715300075306,"9-11 Grades"
"13","Mother_Edu",4,41155.5266740237,0.928388734449371,"High school"
"14","Mother_Edu",5,40943.8026072576,0.409163963393468,"12 Grades + non academic training"
"15","Mother_Edu",6,43853.6362861653,7.54513933368945,"Some College"
"16","Mother_Edu",7,44882.8207253564,10.0690756200811,"College degree"
"17","Mother_Edu",8,44325.9487090691,8.70342196728372,"Advanced College degree"
"19","Father_Edu",1,37152.8330843987,-8.88767844404555,"0-5 Grades"
"20","Father_Edu",2,38834.7133976495,-4.76309339365574,"6-8 Grades"
"21","Father_Edu",3,37564.6509062696,-7.87775067558887,"9-11 Grades"
"22","Father_Edu",4,40847.3442188433,0.172612751215254,"High school"
"23","Father_Edu",5,39877.5537676257,-2.20566777540068,"12 Grades + non academic training"
"24","Father_Edu",6,44042.4769763242,8.00824570421909,"Some College"
"25","Father_Edu",7,46221.290032847,13.3514914094727,"College degree"
"26","Father_Edu",8,45685.8055661299,12.0382878427643,"Advanced College degree"
"27","Mother_Occ",1,40625.8295063012,-0.370622260571437,"Low"
"28","Mother_Occ",2,37912.5445489136,-7.02458835109407,"Middle"
"29","Mother_Occ",3,42735.3621013476,4.8027224395759,"High"
"30","Father_Occ",1,37783.0688410985,-7.34211009424985,"Low"
"31","Father_Occ",2,39026.7946987409,-4.29203986107144,"Middle"
"32","Father_Occ",3,46371.4815408658,13.7198158638284,"High"
