"","var","cat","value","value2","class"
"1","Sex",0,30892.2091558161,-3.71543066560538,"Female"
"2","Sex",1,34590.7953319516,7.81229062228154,"Male"
"3","Ethnicity",1,34258.2221860048,6.77572952792403,"White"
"4","Ethnicity",2,25857.3265296486,-19.4081091291166,"Black"
"5","Ethnicity",3,29331.0206076335,-8.58132958055064,"Am. Indian, Aleut, Eskimo"
"6","Ethnicity",4,32839.8636829896,2.35500205790822,"Asian, Pac. Islander"
"7","Ethnicity",5,32172.7429731825,0.275726020579583,"Hispanic"
"8","Ethnicity",7,32829.9064148716,2.32396733107295,"Other"
"10","Mother_Edu",1,28512.4660678335,-11.1325932646668,"0-5 Grades"
"11","Mother_Edu",2,29502.5521985611,-8.04670140694188,"6-8 Grades"
"12","Mother_Edu",3,31242.623364551,-2.62326270162056,"9-11 Grades"
"13","Mother_Edu",4,33970.2000071038,5.87802450092661,"High school"
"14","Mother_Edu",5,36601.3004353142,14.0786154760814,"12 Grades + non academic training"
"15","Mother_Edu",6,34928.9642908219,8.86629269778396,"Some College"
"16","Mother_Edu",7,35639.6604966709,11.0813844629153,"College degree"
"17","Mother_Edu",8,35261.1935963589,9.90178211333715,"Advanced College degree"
"19","Father_Edu",1,29803.398880783,-7.109025079318,"0-5 Grades"
"20","Father_Edu",2,30128.8555100194,-6.0946446824681,"6-8 Grades"
"21","Father_Edu",3,30922.1989326168,-3.62195878960171,"9-11 Grades"
"22","Father_Edu",4,35724.0870741836,11.3445244868346,"High school"
"23","Father_Edu",5,34365.5579581123,7.11027273069158,"12 Grades + non academic training"
"24","Father_Edu",6,35042.7757496792,9.2210192648003,"Some College"
"25","Father_Edu",7,35010.802209182,9.12136441132769,"College degree"
"26","Father_Edu",8,36619.5604842153,14.1355282379882,"Advanced College degree"
"27","Mother_Occ",1,31861.1318986161,-0.695500671662714,"Low"
"28","Mother_Occ",2,31909.1480869123,-0.545844232789619,"Middle"
"29","Mother_Occ",3,34979.6777768628,9.02435605085357,"High"
"30","Father_Occ",1,29651.6356310353,-7.58203945873785,"Low"
"31","Father_Occ",2,32509.0214003424,1.32383570325806,"Middle"
"32","Father_Occ",3,38037.8486971498,18.5560366284911,"High"
