"","var","cat","value","value2","class"
"1","Sex",0,39235.6510268322,-4.56514461379797,"Female"
"2","Sex",1,43267.974792846,5.24288011393513,"Male"
"3","Ethnicity",1,45289.9396650647,10.1610073815115,"White"
"4","Ethnicity",2,31369.0953192342,-23.6993653211007,"Black"
"5","Ethnicity",3,35710.5266563825,-13.1394826382179,"Am. Indian, Aleut, Eskimo"
"6","Ethnicity",4,45766.2163245819,11.3194791523446,"Asian, Pac. Islander"
"7","Ethnicity",5,38424.6073495696,-6.53788710757007,"Hispanic"
"8","Ethnicity",7,40690.6463038509,-1.0260861244936,"Other"
"10","Mother_Edu",1,39275.7561952247,-4.46759478741278,"0-5 Grades"
"11","Mother_Edu",2,39904.4051082469,-2.93850028960674,"6-8 Grades"
"12","Mother_Edu",3,36433.3216216606,-11.3813919431505,"9-11 Grades"
"13","Mother_Edu",4,40298.2714899533,-1.98047919919757,"High school"
"14","Mother_Edu",5,43224.9602717639,5.13825372208122,"12 Grades + non academic training"
"15","Mother_Edu",6,45338.6848330578,10.2795727152437,"Some College"
"16","Mother_Edu",7,45072.9530097801,9.63321978207381,"College degree"
"17","Mother_Edu",8,48551.6844967022,18.0947140530571,"Advanced College degree"
"19","Father_Edu",1,37229.8349166539,-9.44399243195362,"0-5 Grades"
"20","Father_Edu",2,37484.6356761972,-8.82422767712177,"6-8 Grades"
"21","Father_Edu",3,39459.663646577,-4.02026740619384,"9-11 Grades"
"22","Father_Edu",4,41059.9941883935,-0.127702612916096,"High school"
"23","Father_Edu",5,41582.0304236834,1.14207248491979,"12 Grades + non academic training"
"24","Father_Edu",6,41312.6005632191,0.486724629150899,"Some College"
"25","Father_Edu",7,47472.5193580998,15.4698061887803,"College degree"
"26","Father_Edu",8,44178.9381036946,7.45866217840285,"Advanced College degree"
"27","Mother_Occ",1,40223.6445863676,-2.16199798543482,"Low"
"28","Mother_Occ",2,38416.1773943538,-6.55839171335286,"Middle"
"29","Mother_Occ",3,45013.4192810866,9.48841288732952,"High"
"30","Father_Occ",1,38235.6857989343,-6.99741053568617,"Low"
"31","Father_Occ",2,39754.0332224516,-3.30425742118102,"Middle"
"32","Father_Occ",3,45511.3407731478,10.6995324774199,"High"
