"","var","cat","value","value2","class"
"1","Sex",0,4000.66110972176,-0.725504985184003,"Female"
"2","Sex",1,4068.43539288402,0.956281487450269,"Male"
"3","Ethnicity",1,4159.01698601105,3.2040204657585,"Muslim"
"4","Ethnicity",2,4107.29371367503,1.92053216198944,"christian"
"5","Ethnicity",3,3415.97965506858,-15.234096081334,"animist"
"6","Ethnicity",4,3986.99356091896,-1.06465868210444,"other"
"7","Ethnicity",5,3450.58678303255,-14.3753367267394,"atheist"
"8","Father_Occ",1,5423.33157361325,34.5773832129978,"senior executive"
"9","Father_Occ",2,4837.50230484573,20.0403096577126," middle manager"
"10","Father_Occ",3,4994.29010251751,23.9309239865614,"skilled worker"
"11","Father_Occ",4,4826.06781724037,19.7565683080599,"Unskilled worker"
"12","Father_Occ",5,4314.21727704207,7.05524157539377,"manual worker"
"13","Father_Occ",6,4892.90956863765,21.4152144502553,"Employer"
"14","Father_Occ",7,3928.63900825055,-2.51269904070796,"self employed"
"15","Father_Occ",8,4229.7717652719,4.95976652581271,"Other"
"16","Mother_Occ",1,4352.80156940704,8.01269236539655,"senior executive"
"17","Mother_Occ",2,4406.15730376131,9.33668943460428," middle manager"
"18","Mother_Occ",3,4451.64801192322,10.4655196346093,"skilled worker"
"19","Mother_Occ",4,4019.54481092163,-0.256914957382776,"Unskilled worker"
"20","Mother_Occ",5,3768.57944615306,-6.48450064142531,"manual worker"
"21","Mother_Occ",6,4306.51347252218,6.86407534500586,"Employer"
"22","Mother_Occ",7,4059.82884513018,0.742714114795959,"self employed"
"23","Mother_Occ",8,3946.30425679631,-2.07434433367467,"Other"
"24","Mother_Edu",1,3967.53687404716,-1.54746707573882,"no school"
"25","Mother_Edu",2,4450.11474461854,10.42747233862,"primary"
"26","Mother_Edu",3,4663.03656313694,15.7110255892777,"secondary I cycle"
"27","Mother_Edu",4,4756.15484690397,18.0217113344798,"secondary II cycle"
"28","Mother_Edu",5,4532.77682877875,12.4786924836945,"superior"
"29","Father_Edu",1,3922.22190778469,-2.67193632443077,"no school"
"30","Father_Edu",2,4230.86189416149,4.98681755364207,"primary"
"31","Father_Edu",3,4680.04212666903,16.133010527714,"secondary I cycle"
"32","Father_Edu",4,4868.27131560867,20.8038279667675,"secondary II cycle"
"33","Father_Edu",5,5306.46989546392,31.6775164743064,"superior"
