"","var","cat","value","value2","class"
"1","Sex",1,10451.8791046938,2.20413920616571,"Male"
"2","Sex",2,10056.5543725235,-1.66156030620508,"Female"
"3","Birth_Area",1,10268.3552256709,0.409543240078463,"Local"
"4","Birth_Area",3,10080.6576989677,-1.4258649153038,"Other"
"5","Father_Occ",0,10377.0481984761,1.47240204393997,"Dead/unknown/not working"
"6","Father_Occ",1,11301.8756731061,10.5158663829327,"Manager"
"7","Father_Occ",2,11262.192380965,10.1278216425065,"Professional"
"8","Father_Occ",3,11443.1450630237,11.8972750509897,"Technician"
"9","Father_Occ",4,10743.4063646313,5.05485077282179,"Clerical"
"10","Father_Occ",5,9650.52468830007,-5.63193864224741,"Service"
"11","Father_Occ",6,10037.7566168116,-1.84537495066331,"Agriculture"
"12","Father_Occ",7,10229.1947941432,0.0266113141403395,"Craft/Trades"
"13","Father_Occ",8,9820.75172030969,-3.96736645365881,"Plant Operator"
"14","Father_Occ",9,9780.29775767962,-4.36294722785929,"Elementary"
"15","Father_Occ",10,9943.78958281621,-2.76423554281639,"Armed forces"
"16","Mother_Occ",0,10417.5690622023,1.86863701332064,"Dead/unknown/not working"
"17","Mother_Occ",1,10885.1135462201,6.44054040514004,"Manager"
"18","Mother_Occ",2,10252.8703305645,0.258123542319865,"Professional"
"19","Mother_Occ",3,10664.51294724,4.28338817430298,"Technician"
"20","Mother_Occ",4,10927.4260095588,6.85429460664787,"Clerical"
"21","Mother_Occ",5,10065.5601309209,-1.57349711912853,"Service"
"22","Mother_Occ",6,9637.69001269853,-5.75744305716709,"Agriculture"
"23","Mother_Occ",7,9973.17448191147,-2.47689407171741,"Craft/Trades"
"24","Mother_Occ",8,10118.3515232633,-1.05727426983933,"Plant Operator"
"25","Mother_Occ",9,9830.52933046507,-3.87175568171878,"Elementary"
"26","Mother_Occ",10,10946.3655175134,7.03949538136997,"Armed forces"
"27","Mother_Edu",0,10156.2245169242,-0.686931609203143,"Unknown"
"28","Mother_Edu",1,10076.8676636967,-1.46292593452893,"Basic"
"29","Mother_Edu",2,10085.772661574,-1.37584803843339,"Primary"
"30","Mother_Edu",3,9837.8010093474,-3.80064926407773,"Lower Secondary"
"31","Mother_Edu",4,10480.883583691,2.48776072334367,"Upper Secondary"
"32","Mother_Edu",5,10420.7197915147,1.89944655235438,"Post Secondary"
"33","Mother_Edu",6,11173.6085841121,9.26160126105432,"Tertiary"
"34","Father_Edu",0,10301.4285804051,0.732952429699367,"Unknown"
"35","Father_Edu",1,10069.2342760906,-1.537569336131,"Basic"
"36","Father_Edu",2,9849.73532800538,-3.68394902738024,"Primary"
"37","Father_Edu",3,9877.2547416858,-3.41484928383241,"Lower Secondary"
"38","Father_Edu",4,10279.1279887354,0.514885156574948,"Upper Secondary"
"39","Father_Edu",5,11841.5099966661,15.7927033012616,"Post Secondary"
"40","Father_Edu",6,12177.7944722637,19.0810751827745,"Tertiary"
