"","var","cat","value","value2","class"
"1","Sex",0,37015.4759211454,-3.2800209827921,"Female"
"2","Sex",1,39823.4521563845,4.05711019800678,"Male"
"3","Ethnicity",1,41214.626443824,7.69219375541056,"White"
"4","Ethnicity",2,28555.5485394736,-25.3854776459866,"Black"
"5","Ethnicity",3,31700.6663364609,-17.1674088582371,"Am. Indian, Aleut, Eskimo"
"6","Ethnicity",4,40428.3864530201,5.63777966182849,"Asian, Pac. Islander"
"7","Ethnicity",5,31739.4641120508,-17.0660318004635,"Hispanic"
"8","Ethnicity",7,36270.2148929733,-5.22735866286688,"Other"
"10","Mother_Edu",1,36761.6428184703,-3.94327687113747,"0-5 Grades"
"11","Mother_Edu",2,36934.4115206958,-3.4918390647001,"6-8 Grades"
"12","Mother_Edu",3,37092.2554689847,-3.07939905179798,"9-11 Grades"
"13","Mother_Edu",4,38827.6501779882,1.45511889412724,"High school"
"14","Mother_Edu",5,39795.9751969245,3.98531398638737,"12 Grades + non academic training"
"15","Mother_Edu",6,44324.4248519824,15.8179743728361,"Some College"
"16","Mother_Edu",7,43019.3922818821,12.4079757261682,"College degree"
"17","Mother_Edu",8,41913.8607461074,9.51926541562733,"Advanced College degree"
"19","Father_Edu",1,34965.30721332,-8.63703097572142,"0-5 Grades"
"20","Father_Edu",2,35306.4660566928,-7.74559637029168,"6-8 Grades"
"21","Father_Edu",3,38230.3861059217,-0.105508575341759,"9-11 Grades"
"22","Father_Edu",4,39191.0576149531,2.40468819732411,"High school"
"23","Father_Edu",5,39863.5957524092,4.1620038315092,"12 Grades + non academic training"
"24","Father_Edu",6,43314.4853095411,13.1790421715681,"Some College"
"25","Father_Edu",7,47252.9896581999,23.4701987346491,"College degree"
"26","Father_Edu",8,47161.4555036376,23.2310235980795,"Advanced College degree"
"27","Mother_Occ",1,37461.5504138236,-2.11444592267779,"Low"
"28","Mother_Occ",2,36986.9513946268,-3.35455444582864,"Middle"
"29","Mother_Occ",3,42326.9012282739,10.5985239088452,"High"
"30","Father_Occ",1,36612.312615792,-4.33347080246637,"Low"
"31","Father_Occ",2,36861.36496055,-3.68270684604731,"Middle"
"32","Father_Occ",3,43724.053348307,14.2492273071031,"High"
