"","var","cat","value","value2","class"
"1","Sex",0,8649.53792876976,-1.94385617910478,"Female"
"2","Sex",1,8903.58186354676,0.936132186801274,"Male"
"3","Birth_Area",1,8054.80428024474,-8.68609936656131,"Amazonas-San Martin-Ucayali"
"4","Birth_Area",2,9338.9189826611,5.87136450949725,"Anchash"
"5","Birth_Area",3,8660.00216335012,-1.82522758883354,"Apurimac"
"6","Birth_Area",4,11108.0043019987,25.9267346267166,"Arequipa"
"7","Birth_Area",5,9019.53078317484,2.25059592261672,"Ayacucho"
"8","Birth_Area",6,7775.48219156438,-11.8526554445332,"Cajamarca"
"9","Birth_Area",7,10499.3486244514,19.026663299615,"Cusco-Madre de Dios"
"10","Birth_Area",8,10107.8530263646,14.5884437106166,"Huancavelica"
"11","Birth_Area",9,7643.5587150525,-13.3482159580231,"Huánuco"
"12","Birth_Area",10,8815.75003856215,-0.0595799695784081,"Ica"
"13","Birth_Area",11,8043.95430930553,-8.80910088636841,"Junin-Pasco"
"14","Birth_Area",12,8394.0992032698,-4.83965669600163,"La Libertad"
"15","Birth_Area",13,9082.88133749859,2.96877429434694,"Lambayeque"
"16","Birth_Area",14,7764.39216030176,-11.9783784264337,"Lima"
"17","Birth_Area",15,10811.0660896057,22.5604720240081,"Callao"
"18","Birth_Area",16,8096.39068992489,-8.2146518739701,"Loreto"
"19","Birth_Area",17,10322.9781335779,17.0272258312465,"Moquegua-Tacna"
"20","Birth_Area",18,8344.53199062646,-5.40157916767377,"Piura-Tumbes"
"21","Birth_Area",19,8912.71106316415,1.03962605179426,"Puno"
"23","Mother_Edu",1,8317.06512764589,-5.71295934646609,"Years of Education"
"24","Mother_Edu",2,8066.2493200756,-8.55635180305767,"Years of Education"
"25","Mother_Edu",3,7934.46975408739,-10.0502808639634,"Years of Education"
"26","Mother_Edu",4,8267.87922196905,-6.27055910274527,"Years of Education"
"27","Mother_Edu",5,9372.98293900168,6.25753313833589,"Years of Education"
"28","Mother_Edu",6,9116.8679007466,3.35406555051222,"Years of Education"
"29","Mother_Edu",7,9134.54991801074,3.55451908250141,"Years of Education"
"30","Mother_Edu",8,9832.78852771785,11.4701541255031,"Years of Education"
"31","Mother_Edu",9,9899.50732008984,12.2265167837469,"Years of Education"
"32","Mother_Edu",10,10449.24765532,18.4586898569675,"Years of Education"
"33","Mother_Edu",11,11133.9287362915,26.2206289455141,"Years of Education"
"34","Mother_Edu",12,10721.0885192129,21.540434461799,"Years of Education"
"35","Mother_Edu",13,12078.9280428506,36.9336853743887,"Years of Education"
"36","Mother_Edu",14,12648.8084526899,43.3941779334252,"Years of Education"
"37","Mother_Edu",15,13926.1908621565,57.875320659017,"Years of Education"
"39","Father_Edu",1,7905.12600855563,-10.382938464381,"Years of Education"
"40","Father_Edu",2,7666.5978457342,-13.0870311028046,"Years of Education"
"41","Father_Edu",3,7718.24108690103,-12.5015735760633,"Years of Education"
"42","Father_Edu",4,8324.74688642504,-5.6258745044955,"Years of Education"
"43","Father_Edu",5,8906.33217122832,0.967311258769612,"Years of Education"
"44","Father_Edu",6,8340.76330665351,-5.44430313983398,"Years of Education"
"45","Father_Edu",7,8348.8290634412,-5.35286507526774,"Years of Education"
"46","Father_Edu",8,9082.43378973523,2.96370063512813,"Years of Education"
"47","Father_Edu",9,8899.07481985277,0.885037743571544,"Years of Education"
"48","Father_Edu",10,9029.17680811088,2.35994881709705,"Years of Education"
"49","Father_Edu",11,10585.3205108279,20.0012901206667,"Years of Education"
"50","Father_Edu",12,9690.39809536496,9.8559341719639,"Years of Education"
"51","Father_Edu",13,9988.1439087318,13.2313522044646,"Years of Education"
"52","Father_Edu",14,11614.5571124515,31.6693090444117,"Years of Education"
"53","Father_Edu",15,11852.7484846278,34.3695836301012,"Years of Education"
"54","Ethnicity",1,9221.38249831133,4.5389032256096,"White"
"55","Ethnicity",2,9488.15140304097,7.56314918007908,"Mix-race"
"56","Ethnicity",3,8115.64260931263,-7.99640102729381,"Indigenous"
"57","Ethnicity",4,8622.17103189772,-2.25410308451352,"Afro-descendant"
"58","Ethnicity",5,8285.81241370177,-6.06725811231175,"Other"
