"","var","cat","value","value2","class"
"1","Sex",0,28855.4663545123,-1.77924677659641,"Female"
"2","Sex",1,30794.8707728703,4.82226714231217,"Male"
"3","Ethnicity",1,31798.2816104807,8.23776447137244,"White"
"4","Ethnicity",2,21684.7704884069,-26.1874868116664,"Black"
"5","Ethnicity",3,24177.4560834332,-17.7026661650466,"Am. Indian, Aleut, Eskimo"
"6","Ethnicity",4,30764.8001141608,4.71991001135872,"Asian, Pac. Islander"
"7","Ethnicity",5,30055.017439512,2.30388983436987,"Hispanic"
"8","Ethnicity",7,28255.6293910459,-3.82102415212296,"Other"
"10","Mother_Edu",1,26977.5412046782,-8.17149219892815,"0-5 Grades"
"11","Mother_Edu",2,26897.3362105494,-8.4445009536239,"6-8 Grades"
"12","Mother_Edu",3,29371.1149449574,-0.0240371282804119,"9-11 Grades"
"13","Mother_Edu",4,31787.5741555678,8.20131750240898,"High school"
"14","Mother_Edu",5,32460.8837699242,10.493187495503,"12 Grades + non academic training"
"15","Mother_Edu",6,31832.609685121,8.35461336601362,"Some College"
"16","Mother_Edu",7,32912.2027614113,12.0294264438976,"College degree"
"17","Mother_Edu",8,31113.8773273977,5.90812947716184,"Advanced College degree"
"19","Father_Edu",1,26123.3062222403,-11.0792117406613,"0-5 Grades"
"20","Father_Edu",2,27956.9693334302,-4.83762930611221,"6-8 Grades"
"21","Father_Edu",3,28690.6926073288,-2.34011802923797,"9-11 Grades"
"22","Father_Edu",4,33039.0709314419,12.4612713868065,"High school"
"23","Father_Edu",5,33747.9987549615,14.8743817469596,"12 Grades + non academic training"
"24","Father_Edu",6,34141.2078414407,16.2128211321972,"Some College"
"25","Father_Edu",7,31432.9649573002,6.99426778344497,"College degree"
"26","Father_Edu",8,35117.210466407,19.5350239964465,"Advanced College degree"
"27","Mother_Occ",1,29002.053655193,-1.28028013682875,"Low"
"28","Mother_Occ",2,30142.773856074,2.60260277939764,"Middle"
"29","Mother_Occ",3,33105.1022851708,12.6860346680489,"High"
"30","Father_Occ",1,27084.4535318015,-7.80757469470549,"Low"
"31","Father_Occ",2,30310.6124470988,3.17390641482956,"Middle"
"32","Father_Occ",3,34375.2967289766,17.0096333054098,"High"
