Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
USA,2000,expost,5,0.541,3.08,,"0-5 Grades,6-8 Grades,9-11 Grades",,Low,,"White,Asian, Pac. Islander",
USA,2000,expost,7,0.783,7.32,,"0-5 Grades,6-8 Grades,9-11 Grades","0-5 Grades,6-8 Grades,9-11 Grades,12 Grades + Non Academic Training",Low,,"White,Asian, Pac. Islander",
USA,2000,expost,8,1.007,3.23,,"0-5 Grades,6-8 Grades,9-11 Grades","High School,Some College,College Degree,Advanced College Degree",Low,,"White,Asian, Pac. Islander",
USA,2000,expost,10,0.838,11.96,,"0-5 Grades,6-8 Grades,9-11 Grades",,Middle,,"White,Asian, Pac. Islander",
USA,2000,expost,11,1.04,4.64,,"0-5 Grades,6-8 Grades,9-11 Grades",,High,,"White,Asian, Pac. Islander",
USA,2000,expost,13,0.569,15.71,,"0-5 Grades,6-8 Grades,9-11 Grades",,,"Low,Middle","Black,Am. Indian, Aleut, Eskimo,Hispanic,Other",
USA,2000,expost,14,0.82,1.67,,"0-5 Grades,6-8 Grades,9-11 Grades",,,High,"Black,Am. Indian, Aleut, Eskimo,Hispanic,Other",
USA,2000,expost,18,1.016,20.49,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree","0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training,Some College","Low,Middle",,"White,Asian, Pac. Islander,Hispanic,Other",
USA,2000,expost,19,1.252,13.17,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree","0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training,Some College",High,,"White,Asian, Pac. Islander,Hispanic,Other",
USA,2000,expost,21,0.982,1.0,"Northeast,Alaska, Hawaii,Foreign Country","High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree","0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training,Some College",,,"Black,Am. Indian, Aleut, Eskimo",
USA,2000,expost,22,0.692,7.14,"North Central,South,West","High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree","0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training,Some College",,,"Black,Am. Indian, Aleut, Eskimo",
USA,2000,expost,23,1.494,10.61,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree","College Degree,Advanced College Degree",,,,
