Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
PER,2010,expost,6,0.442,6.15,"Amazonas-San Martin-Ucayali,Apurimac,Ayacucho,Huánuco,Ica,Loreto",,"1 Years Of Education,2 Years Of Education,3 Years Of Education",,,"White,Indigenous,Other",
PER,2010,expost,8,0.397,1.86,"Anchash,Cajamarca,Huancavelica,Junin-Pasco,La Libertad,Lambayeque,Lima,Piura-Tumbes,Puno",,"1 Years Of Education,2 Years Of Education,3 Years Of Education",,,"White,Indigenous,Other",Female
PER,2010,expost,9,0.479,4.35,"Anchash,Cajamarca,Huancavelica,Junin-Pasco,La Libertad,Lambayeque,Lima,Piura-Tumbes,Puno",,"1 Years Of Education,2 Years Of Education,3 Years Of Education",,,"White,Indigenous,Other",Male
PER,2010,expost,11,0.549,2.6,"Amazonas-San Martin-Ucayali,Cajamarca,Huánuco,Ica,Lambayeque,Loreto,Puno",,"1 Years Of Education,2 Years Of Education,3 Years Of Education",,,"Mix-Race,Afro-Descendant",
PER,2010,expost,12,0.578,2.64,"Anchash,Apurimac,Ayacucho,Huancavelica,Junin-Pasco,La Libertad,Lima,Piura-Tumbes",,"1 Years Of Education,2 Years Of Education,3 Years Of Education",,,"Mix-Race,Afro-Descendant",
PER,2010,expost,17,0.593,5.28,"Amazonas-San Martin-Ucayali,Anchash,Ayacucho,Cajamarca,Huánuco,La Libertad,Lambayeque,Loreto,Piura-Tumbes","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,6 Years Of Education",,,,"White,Mix-Race,Afro-Descendant",
PER,2010,expost,18,0.684,1.08,"Apurimac,Huancavelica,Ica,Junin-Pasco,Lima,Puno","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,6 Years Of Education",,,,"White,Mix-Race,Afro-Descendant",
PER,2010,expost,20,0.602,4.94,"Amazonas-San Martin-Ucayali,Anchash,Ayacucho,Huancavelica,Junin-Pasco,La Libertad,Lambayeque,Lima,Puno","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,6 Years Of Education",,,,"Indigenous,Other",
PER,2010,expost,21,0.479,2.98,"Apurimac,Cajamarca,Huánuco,Ica,Loreto,Piura-Tumbes","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,6 Years Of Education",,,,"Indigenous,Other",
PER,2010,expost,23,0.908,1.55,"Amazonas-San Martin-Ucayali,Anchash,Apurimac,Ayacucho,Cajamarca,Huancavelica,Huánuco,Ica,Junin-Pasco,La Libertad,Lambayeque,Lima,Loreto,Piura-Tumbes,Puno","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,6 Years Of Education","1 Years Of Education,2 Years Of Education",,,,
PER,2010,expost,26,0.697,5.38,"Amazonas-San Martin-Ucayali,Apurimac,Cajamarca,Huánuco,Ica,La Libertad,Loreto,Piura-Tumbes,Puno","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,6 Years Of Education",3 Years Of Education,,,"White,Mix-Race",
PER,2010,expost,27,0.622,2.58,"Amazonas-San Martin-Ucayali,Apurimac,Cajamarca,Huánuco,Ica,La Libertad,Loreto,Piura-Tumbes,Puno","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,6 Years Of Education",3 Years Of Education,,,"Indigenous,Afro-Descendant,Other",
PER,2010,expost,28,0.768,3.67,"Anchash,Ayacucho,Huancavelica,Junin-Pasco,Lambayeque,Lima","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,6 Years Of Education",3 Years Of Education,,,,
PER,2010,expost,32,0.581,1.57,"Amazonas-San Martin-Ucayali,Apurimac,Ayacucho,Cajamarca,Huancavelica,Huánuco,Ica,Lambayeque,Lima,Loreto,Piura-Tumbes,Puno","5 Years Of Education,7 Years Of Education,8 Years Of Education,10 Years Of Education",1 Years Of Education,,,,
PER,2010,expost,33,0.754,1.1,"Amazonas-San Martin-Ucayali,Apurimac,Ayacucho,Cajamarca,Huancavelica,Huánuco,Ica,Lambayeque,Lima,Loreto,Piura-Tumbes,Puno","9 Years Of Education,11 Years Of Education,12 Years Of Education,13 Years Of Education,14 Years Of Education,15 Years Of Education",1 Years Of Education,,,,
PER,2010,expost,35,0.793,1.88,"Amazonas-San Martin-Ucayali,Apurimac,Ayacucho,Cajamarca,Huancavelica,Huánuco,Ica,Lambayeque,Lima,Loreto,Piura-Tumbes,Puno","5 Years Of Education,7 Years Of Education,8 Years Of Education,10 Years Of Education,11 Years Of Education,13 Years Of Education","2 Years Of Education,3 Years Of Education",,,,
PER,2010,expost,36,0.855,1.17,"Amazonas-San Martin-Ucayali,Apurimac,Ayacucho,Cajamarca,Huancavelica,Huánuco,Ica,Lambayeque,Lima,Loreto,Piura-Tumbes,Puno","9 Years Of Education,12 Years Of Education,14 Years Of Education,15 Years Of Education","2 Years Of Education,3 Years Of Education",,,,
PER,2010,expost,37,0.976,1.99,"Anchash,Junin-Pasco,La Libertad","5 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,11 Years Of Education,12 Years Of Education,13 Years Of Education,14 Years Of Education,15 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education",,,,
PER,2010,expost,40,0.839,2.85,"Arequipa,Cusco-Madre De Dios,Callao,Moquegua-Tacna","3 Years Of Education,6 Years Of Education,7 Years Of Education,9 Years Of Education,10 Years Of Education,12 Years Of Education",,,,,
PER,2010,expost,41,0.996,2.86,"Arequipa,Cusco-Madre De Dios,Callao,Moquegua-Tacna","3 Years Of Education,6 Years Of Education,7 Years Of Education,9 Years Of Education,10 Years Of Education,12 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education",,,,
PER,2010,expost,42,1.35,1.68,"Arequipa,Cusco-Madre De Dios,Callao,Moquegua-Tacna","1 Years Of Education,2 Years Of Education,4 Years Of Education,5 Years Of Education,8 Years Of Education,11 Years Of Education,13 Years Of Education,14 Years Of Education,15 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education",,,,
PER,2010,expost,49,0.898,6.2,"Amazonas-San Martin-Ucayali,Anchash,Ayacucho,Huancavelica,Junin-Pasco,La Libertad,Lambayeque,Lima,Piura-Tumbes,Puno","2 Years Of Education,3 Years Of Education,4 Years Of Education,6 Years Of Education,9 Years Of Education","4 Years Of Education,5 Years Of Education,6 Years Of Education",,,,
PER,2010,expost,50,0.92,1.84,"Amazonas-San Martin-Ucayali,Anchash,Ayacucho,Huancavelica,Junin-Pasco,La Libertad,Lambayeque,Lima,Piura-Tumbes,Puno","1 Years Of Education,5 Years Of Education,7 Years Of Education","4 Years Of Education,5 Years Of Education,6 Years Of Education",,,,
PER,2010,expost,51,0.851,2.79,"Apurimac,Cajamarca,Huánuco,Ica,Loreto","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,9 Years Of Education","4 Years Of Education,5 Years Of Education,6 Years Of Education",,,,
PER,2010,expost,53,1.036,1.48,"Amazonas-San Martin-Ucayali,Anchash,Apurimac,Ayacucho,Huancavelica,Huánuco,Ica,Junin-Pasco,Lima","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,9 Years Of Education","7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,12 Years Of Education",,,,
PER,2010,expost,54,0.947,1.09,"Cajamarca,La Libertad,Lambayeque,Loreto,Piura-Tumbes,Puno","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,9 Years Of Education","7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,12 Years Of Education",,,,
PER,2010,expost,55,1.237,3.75,"Arequipa,Cusco-Madre De Dios,Callao,Moquegua-Tacna","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,9 Years Of Education","4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,12 Years Of Education",,,,
PER,2010,expost,60,1.563,1.94,"Amazonas-San Martin-Ucayali,Arequipa,Cusco-Madre De Dios,Huancavelica,Callao,Moquegua-Tacna","8 Years Of Education,11 Years Of Education,13 Years Of Education,14 Years Of Education,15 Years Of Education","4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,12 Years Of Education",,,"White,Mix-Race",
PER,2010,expost,61,1.437,1.16,"Amazonas-San Martin-Ucayali,Arequipa,Cusco-Madre De Dios,Huancavelica,Callao,Moquegua-Tacna","8 Years Of Education,11 Years Of Education,13 Years Of Education,14 Years Of Education,15 Years Of Education","4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,12 Years Of Education",,,"Indigenous,Afro-Descendant,Other",
PER,2010,expost,62,1.248,1.29,"Anchash,Ayacucho,Junin-Pasco","8 Years Of Education,11 Years Of Education,13 Years Of Education,14 Years Of Education,15 Years Of Education","4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,12 Years Of Education",,,,
PER,2010,expost,64,1.316,1.64,"Amazonas-San Martin-Ucayali,Anchash,Arequipa,Ayacucho,Cusco-Madre De Dios,Huancavelica,Junin-Pasco,Callao,Moquegua-Tacna","10 Years Of Education,12 Years Of Education","4 Years Of Education,7 Years Of Education,10 Years Of Education,12 Years Of Education",,,,
PER,2010,expost,65,1.163,1.32,"Amazonas-San Martin-Ucayali,Anchash,Arequipa,Ayacucho,Cusco-Madre De Dios,Huancavelica,Junin-Pasco,Callao,Moquegua-Tacna","10 Years Of Education,12 Years Of Education","5 Years Of Education,6 Years Of Education,8 Years Of Education,9 Years Of Education",,,,
