Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
FR,2011,expost,4,0.818,3.32,"Local,European Union","Unknown,Low,Medium","Unknown,Low",,,,
FR,2011,expost,6,0.57,1.36,Other,"Unknown,Low,Medium","Unknown,Low","Dead/Unknown/Not Working,Agriculture,Craft/Trades,Plant Operator,Armed Forces",,,
FR,2011,expost,7,0.608,1.15,Other,"Unknown,Low,Medium","Unknown,Low","Manager,Technician,Clerical,Service,Elementary",,,
FR,2011,expost,11,0.87,4.33,,"Unknown,Low,Medium","Medium,High",Dead/Unknown/Not Working,"Dead/Unknown/Not Working,Service,Agriculture,Plant Operator,Elementary",,
FR,2011,expost,12,0.832,20.78,,"Unknown,Low,Medium","Medium,High","Plant Operator,Elementary","Dead/Unknown/Not Working,Service,Agriculture,Plant Operator,Elementary",,
FR,2011,expost,14,0.994,31.27,"Local,European Union","Unknown,Low,Medium","Medium,High","Manager,Professional,Technician,Clerical,Service,Agriculture,Craft/Trades,Armed Forces","Dead/Unknown/Not Working,Service,Agriculture,Plant Operator,Elementary",,
FR,2011,expost,15,0.793,1.66,Other,"Unknown,Low,Medium","Medium,High","Manager,Professional,Technician,Clerical,Service,Agriculture,Craft/Trades,Armed Forces","Dead/Unknown/Not Working,Service,Agriculture,Plant Operator,Elementary",,
FR,2011,expost,17,1.089,13.96,,"Unknown,Low,Medium",Medium,,"Manager,Professional,Technician,Clerical,Craft/Trades,Armed Forces",,
FR,2011,expost,18,1.158,2.6,,"Unknown,Low,Medium",High,,"Manager,Professional,Technician,Clerical,Craft/Trades,Armed Forces",,
FR,2011,expost,21,1.141,7.64,"Local,European Union",High,,,,,
FR,2011,expost,22,1.334,10.35,"Local,European Union",,,,,,
FR,2011,expost,23,0.995,1.59,Other,High,,,,,
