Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
USA,1990,expost,5,0.869,20.19,"Northeast,North Central,West,Foreign Country","0-5 Grades,6-8 Grades,9-11 Grades",,"Low,Middle",,"White,Asian, Pac. Islander,Hispanic,Other",
USA,1990,expost,6,1.197,2.68,"Northeast,North Central,West,Foreign Country","0-5 Grades,6-8 Grades,9-11 Grades",,High,,"White,Asian, Pac. Islander,Hispanic,Other",
USA,1990,expost,7,0.775,10.92,South,"0-5 Grades,6-8 Grades,9-11 Grades",,,,"White,Asian, Pac. Islander,Hispanic,Other",
USA,1990,expost,10,0.986,10.8,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,"Low,Middle",,"White,Asian, Pac. Islander,Hispanic,Other",Female
USA,1990,expost,11,1.213,9.16,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,"Low,Middle",,"White,Asian, Pac. Islander,Hispanic,Other",Male
USA,1990,expost,13,1.352,9.37,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,High,Low,"White,Asian, Pac. Islander,Hispanic,Other",
USA,1990,expost,14,1.408,5.96,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,High,"Middle,High","White,Asian, Pac. Islander,Hispanic,Other",
USA,1990,expost,18,0.471,8.72,,"0-5 Grades,6-8 Grades,9-11 Grades","0-5 Grades,6-8 Grades,12 Grades + Non Academic Training,Advanced College Degree",,,"Black,Am. Indian, Aleut, Eskimo",Female
USA,1990,expost,20,0.491,4.37,,"0-5 Grades,6-8 Grades,9-11 Grades",9-11 Grades,,,"Black,Am. Indian, Aleut, Eskimo",Female
USA,1990,expost,21,0.64,2.84,,"0-5 Grades,6-8 Grades,9-11 Grades","High School,Some College,College Degree",,,"Black,Am. Indian, Aleut, Eskimo",Female
USA,1990,expost,23,0.612,3.89,,"0-5 Grades,6-8 Grades,9-11 Grades",,Low,,"Black,Am. Indian, Aleut, Eskimo",Male
USA,1990,expost,24,0.63,1.67,,"0-5 Grades,6-8 Grades,9-11 Grades",,"Middle,High",,"Black,Am. Indian, Aleut, Eskimo",Male
USA,1990,expost,26,0.703,6.88,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,,"Low,Middle","Black,Am. Indian, Aleut, Eskimo",
USA,1990,expost,27,0.973,2.56,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,,High,"Black,Am. Indian, Aleut, Eskimo",
