Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
PER,2001,expost,8,0.608,1.26,"Amazonas-San Martin-Ucayali,Anchash,Apurimac,Ayacucho,Puno",,14 Years Of Education,,,"White,Mix-Race,Other",
PER,2001,expost,9,0.445,2.28,Cajamarca,,14 Years Of Education,,,"White,Mix-Race,Other",
PER,2001,expost,11,0.392,3.57,"Amazonas-San Martin-Ucayali,Anchash,Apurimac",,14 Years Of Education,,,"Indigenous,Afro-Descendant",
PER,2001,expost,12,0.402,3.95,"Ayacucho,Cajamarca,Puno",,14 Years Of Education,,,"Indigenous,Afro-Descendant",
PER,2001,expost,14,0.443,4.36,"Huancavelica,Huánuco,Loreto",,14 Years Of Education,,,,
PER,2001,expost,15,0.311,1.42,Ica,,14 Years Of Education,,,,
PER,2001,expost,18,0.611,1.13,"Amazonas-San Martin-Ucayali,Anchash,Apurimac,Ayacucho,Huancavelica,Puno","2 Years Of Education,3 Years Of Education",14 Years Of Education,,,"White,Mix-Race,Afro-Descendant",
PER,2001,expost,19,0.531,4.1,"Amazonas-San Martin-Ucayali,Anchash,Apurimac,Ayacucho,Huancavelica,Puno","2 Years Of Education,3 Years Of Education",14 Years Of Education,,,Indigenous,
PER,2001,expost,20,0.508,3.95,"Cajamarca,Huánuco,Ica,Loreto","2 Years Of Education,3 Years Of Education",14 Years Of Education,,,,
PER,2001,expost,23,0.709,2.06,"Amazonas-San Martin-Ucayali,Apurimac","2 Years Of Education,3 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,11 Years Of Education,12 Years Of Education,15 Years Of Education",,,,
PER,2001,expost,24,0.891,2.41,"Anchash,Ayacucho,Huancavelica,Huánuco","2 Years Of Education,3 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,11 Years Of Education,12 Years Of Education,15 Years Of Education",,,,
PER,2001,expost,25,0.773,4.17,"Cajamarca,Ica,Loreto,Puno","2 Years Of Education,3 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,11 Years Of Education,12 Years Of Education,15 Years Of Education",,,,
PER,2001,expost,30,0.545,2.16,"Arequipa,Junin-Pasco,La Libertad",,15 Years Of Education,,,,
PER,2001,expost,31,0.695,1.63,"Arequipa,Junin-Pasco,La Libertad","2 Years Of Education,3 Years Of Education",15 Years Of Education,,,,
PER,2001,expost,33,0.905,1.04,"Cusco-Madre De Dios,Callao","2 Years Of Education,3 Years Of Education",15 Years Of Education,,,,
PER,2001,expost,34,0.682,1.8,"Lima,Moquegua-Tacna","2 Years Of Education,3 Years Of Education",15 Years Of Education,,,,
PER,2001,expost,36,0.477,2.6,"Lambayeque,Piura-Tumbes",,15 Years Of Education,,,,
PER,2001,expost,37,0.535,1.97,"Lambayeque,Piura-Tumbes","2 Years Of Education,3 Years Of Education",15 Years Of Education,,,,
PER,2001,expost,40,0.955,1.58,"Arequipa,Lima","2 Years Of Education,3 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,11 Years Of Education,12 Years Of Education,14 Years Of Education",,,,
PER,2001,expost,41,1.062,1.77,"Cusco-Madre De Dios,Callao","2 Years Of Education,3 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,11 Years Of Education,12 Years Of Education,14 Years Of Education",,,,
