Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
PER,2007,expost,6,0.358,1.94,"Amazonas-San Martin-Ucayali,Ica",,3 Years Of Education,,,,
PER,2007,expost,8,0.351,1.49,"Ayacucho,Cajamarca,Puno",,3 Years Of Education,,,,Female
PER,2007,expost,9,0.404,3.82,"Ayacucho,Cajamarca,Puno",,3 Years Of Education,,,,Male
PER,2007,expost,11,0.319,2.77,"Apurimac,Huancavelica",,3 Years Of Education,,,,
PER,2007,expost,12,0.353,1.43,Huánuco,,3 Years Of Education,,,,
PER,2007,expost,15,0.496,1.52,"Anchash,Junin-Pasco,La Libertad,Lambayeque,Loreto,Moquegua-Tacna",,3 Years Of Education,,,"White,Mix-Race,Afro-Descendant",
PER,2007,expost,16,0.485,2.62,"Anchash,Junin-Pasco,La Libertad,Lambayeque,Loreto,Moquegua-Tacna",,3 Years Of Education,,,"Indigenous,Other",
PER,2007,expost,17,0.555,3.05,"Arequipa,Cusco-Madre De Dios,Lima,Callao,Piura-Tumbes",,3 Years Of Education,,,,
PER,2007,expost,23,0.373,1.4,"Amazonas-San Martin-Ucayali,Apurimac,Ica,Lambayeque","1 Years Of Education,3 Years Of Education",,,,"White,Indigenous,Afro-Descendant",
PER,2007,expost,24,0.436,3.21,"Ayacucho,Cajamarca,Huancavelica,Huánuco,Loreto,Puno","1 Years Of Education,3 Years Of Education",,,,"White,Indigenous,Afro-Descendant",
PER,2007,expost,26,0.495,1.09,"Amazonas-San Martin-Ucayali,Ayacucho,Huancavelica,Huánuco,Ica,Loreto","1 Years Of Education,3 Years Of Education",,,,"Mix-Race,Other",
PER,2007,expost,27,0.468,2.16,"Apurimac,Cajamarca,Lambayeque,Puno","1 Years Of Education,3 Years Of Education",,,,"Mix-Race,Other",
PER,2007,expost,29,0.634,3.28,"Amazonas-San Martin-Ucayali,Cajamarca,Huánuco,Ica,Lambayeque,Puno","1 Years Of Education,3 Years Of Education",3 Years Of Education,,,,
