name,c,iso,Circumstances,y,exante
Lithuania,LT,LTU,Birth_Area,2005,0.0
Lithuania,LT,LTU,Father_Edu,2005,24.9350942966992
Lithuania,LT,LTU,Father_Occ,2005,28.2852330778331
Lithuania,LT,LTU,Mother_Edu,2005,20.1474846201143
Lithuania,LT,LTU,Mother_Occ,2005,22.7491881416331
Lithuania,LT,LTU,Sex,2005,4.20462559783884
