name,c,iso,Circumstances,y,exante
Cyprus,CY,CYP,Birth_Area,2011,19.9601032259837
Cyprus,CY,CYP,Father_Edu,2011,18.5237586472507
Cyprus,CY,CYP,Father_Occ,2011,25.2992426701626
Cyprus,CY,CYP,Mother_Edu,2011,18.0014515277115
Cyprus,CY,CYP,Mother_Occ,2011,15.9702571739476
Cyprus,CY,CYP,Sex,2011,2.24518675494399
