name,c,iso,Circumstances,y,exante
India,ind,IND,Birth_Area,2012,1.48601004487927
India,ind,IND,Ethnicity,2012,14.0663544151359
India,ind,IND,Father_Edu,2012,31.0722842156436
India,ind,IND,Father_Occ,2012,28.4888206396088
India,ind,IND,Mother_Edu,2012,22.3334378584474
India,ind,IND,Sex,2012,2.55309282628497
