name,c,iso,Circumstances,y,exante
Luxembourg,LU,LUX,Birth_Area,2019,19.7022068547026
Luxembourg,LU,LUX,Father_Edu,2019,17.7855356462312
Luxembourg,LU,LUX,Father_Occ,2019,23.7982402494562
Luxembourg,LU,LUX,Mother_Edu,2019,19.361681513096
Luxembourg,LU,LUX,Mother_Occ,2019,15.6742785282703
Luxembourg,LU,LUX,Sex,2019,3.67805720824382
