name,c,iso,Circumstances,y,exante
Estonia,EE,EST,Birth_Area,2019,2.6457622015731
Estonia,EE,EST,Father_Edu,2019,20.6047415285331
Estonia,EE,EST,Father_Occ,2019,24.1524037963352
Estonia,EE,EST,Mother_Edu,2019,20.7914605952595
Estonia,EE,EST,Mother_Occ,2019,29.3805376646753
Estonia,EE,EST,Sex,2019,2.42509421362368
