name,c,iso,Circumstances,y,exante
Timor Leste,TIM,TLS,Birth_Area,2014,28.6858932489359
Timor Leste,TIM,TLS,Ethnicity,2014,48.356433022281
Timor Leste,TIM,TLS,Father_Edu,2014,14.0294126335023
Timor Leste,TIM,TLS,Mother_Edu,2014,6.23833609582446
Timor Leste,TIM,TLS,Sex,2014,2.68992499945634
