name,c,iso,Circumstances,y,exante
Peru,PER,PER,Birth_Area,2001,23.5234549045699
Peru,PER,PER,Ethnicity,2001,8.93456090508005
Peru,PER,PER,Father_Edu,2001,33.6092787345422
Peru,PER,PER,Mother_Edu,2001,32.1345890883843
Peru,PER,PER,Sex,2001,1.79811636742342
