name,c,iso,Circumstances,y,exante
Spain,ES,ESP,Birth_Area,2011,21.2459229357583
Spain,ES,ESP,Father_Edu,2011,18.9226237992339
Spain,ES,ESP,Father_Occ,2011,32.4134719253323
Spain,ES,ESP,Mother_Edu,2011,14.5341698746877
Spain,ES,ESP,Mother_Occ,2011,11.5262270312648
Spain,ES,ESP,Sex,2011,1.35758443372304
