name,c,iso,Circumstances,y,exante
Denmark,DK,DNK,Birth_Area,2019,6.57461072554485
Denmark,DK,DNK,Father_Edu,2019,17.8352205124808
Denmark,DK,DNK,Father_Occ,2019,27.2367673628942
Denmark,DK,DNK,Mother_Edu,2019,13.6921659682308
Denmark,DK,DNK,Mother_Occ,2019,29.7509286675246
Denmark,DK,DNK,Sex,2019,4.91030676332476
