name,c,iso,Circumstances,y,exante
Netherlands,NL,NLD,Birth_Area,2011,12.4357337358135
Netherlands,NL,NLD,Father_Edu,2011,20.1420758598675
Netherlands,NL,NLD,Father_Occ,2011,31.2158952146005
Netherlands,NL,NLD,Mother_Edu,2011,16.2781116015883
Netherlands,NL,NLD,Mother_Occ,2011,14.2274043136748
Netherlands,NL,NLD,Sex,2011,5.7007792744554
