name,c,iso,Circumstances,y,exante
Portugal,PT,PRT,Birth_Area,2005,0.975058237105613
Portugal,PT,PRT,Father_Edu,2005,25.0206509332734
Portugal,PT,PRT,Father_Occ,2005,25.1445972873774
Portugal,PT,PRT,Mother_Edu,2005,22.8061427399494
Portugal,PT,PRT,Mother_Occ,2005,24.7727582250655
Portugal,PT,PRT,Sex,2005,1.28079257722871
