name,c,iso,Circumstances,y,exante
Ireland,IE,IRL,Birth_Area,2011,11.8458294147258
Ireland,IE,IRL,Father_Edu,2011,19.1351676691665
Ireland,IE,IRL,Father_Occ,2011,36.3856334984004
Ireland,IE,IRL,Mother_Edu,2011,14.4595363585492
Ireland,IE,IRL,Mother_Occ,2011,11.19240267877
Ireland,IE,IRL,Sex,2011,6.98143038038804
