name,c,iso,Circumstances,y,exante
United States of America,USA,USA,Birth_Area,1980,12.4565417424626
United States of America,USA,USA,Ethnicity,1980,7.20472511192875
United States of America,USA,USA,Father_Edu,1980,25.4001783053269
United States of America,USA,USA,Father_Occ,1980,21.4845539591104
United States of America,USA,USA,Mother_Edu,1980,22.8556034334533
United States of America,USA,USA,Mother_Occ,1980,5.7058659408251
United States of America,USA,USA,Sex,1980,4.89253150689286
