Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
AUS,2017,expost,5,1.122,3.17,,"None,Primary School,Secondary School,Year 11 Or Equivalent,Year 12 Or Equivalent,Technical College/Tafe,Employer","None,Year 11 Or Equivalent,University,Institute Of Technology","Managers,Professionals,Sales Workers","Managers,Professionals,Clerical And Administrative Workers,Sales Workers",,
AUS,2017,expost,6,1.014,17.12,,"None,Primary School,Secondary School,Year 11 Or Equivalent,Year 12 Or Equivalent,Technical College/Tafe,Employer","Primary School,Secondary School,Year 12 Or Equivalent,Techers College/College Of Advance,Technical College/Tafe","Managers,Professionals,Sales Workers","Managers,Professionals,Clerical And Administrative Workers,Sales Workers",,
AUS,2017,expost,7,0.961,26.78,,"None,Primary School,Secondary School,Year 11 Or Equivalent,Year 12 Or Equivalent,Technical College/Tafe,Employer",,"Technicians And Trades Workers,Community And Personal Service Workers,Clerical And Administrative Workers,Machinery Operators And Drivers,Labourers","Managers,Professionals,Clerical And Administrative Workers,Sales Workers",,
AUS,2017,expost,9,0.923,13.86,,"None,Primary School,Secondary School,Year 11 Or Equivalent,Year 12 Or Equivalent,Technical College/Tafe,Employer",,,"Technicians And Trades Workers,Community And Personal Service Workers,Machinery Operators And Drivers,Labourers",,1.0
AUS,2017,expost,10,0.827,17.4,,"None,Primary School,Secondary School,Year 11 Or Equivalent,Year 12 Or Equivalent,Technical College/Tafe,Employer",,,"Technicians And Trades Workers,Community And Personal Service Workers,Machinery Operators And Drivers,Labourers",,2.0
AUS,2017,expost,11,1.213,21.66,,"University,Techers College/College Of Advance,Institute Of Technology,Other",,,,,
