Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
USA,2006,expost,5,0.807,11.35,"Northeast,North Central,South,West","0-5 Grades,6-8 Grades,9-11 Grades",,,,"White,Asian, Pac. Islander,Hispanic,Other",Female
USA,2006,expost,6,0.965,9.22,"Northeast,North Central,South,West","0-5 Grades,6-8 Grades,9-11 Grades",,,,"White,Asian, Pac. Islander,Hispanic,Other",Male
USA,2006,expost,8,0.567,5.12,Foreign Country,"0-5 Grades,6-8 Grades,9-11 Grades",,,Low,"White,Asian, Pac. Islander,Hispanic,Other",
USA,2006,expost,9,1.026,1.1,Foreign Country,"0-5 Grades,6-8 Grades,9-11 Grades",,,"Middle,High","White,Asian, Pac. Islander,Hispanic,Other",
USA,2006,expost,13,0.497,1.07,,"0-5 Grades,6-8 Grades,9-11 Grades","12 Grades + Non Academic Training,Some College,College Degree",,"Low,Middle","Black,Am. Indian, Aleut, Eskimo",Female
USA,2006,expost,14,0.451,8.52,,"0-5 Grades,6-8 Grades,9-11 Grades","0-5 Grades,6-8 Grades,9-11 Grades,High School,Advanced College Degree",,"Low,Middle","Black,Am. Indian, Aleut, Eskimo",Female
USA,2006,expost,16,0.975,1.12,"Northeast,North Central,West,Foreign Country","0-5 Grades,6-8 Grades,9-11 Grades",,,"Low,Middle","Black,Am. Indian, Aleut, Eskimo",Male
USA,2006,expost,17,0.526,3.21,South,"0-5 Grades,6-8 Grades,9-11 Grades",,,"Low,Middle","Black,Am. Indian, Aleut, Eskimo",Male
USA,2006,expost,18,0.733,1.95,,"0-5 Grades,6-8 Grades,9-11 Grades",,,High,"Black,Am. Indian, Aleut, Eskimo",
USA,2006,expost,22,1.019,19.47,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree","0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training,Some College","Low,Middle",,"White,Asian, Pac. Islander,Hispanic,Other",
USA,2006,expost,24,1.938,1.71,"Northeast,North Central","High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree","College Degree,Advanced College Degree","Low,Middle",,"White,Asian, Pac. Islander,Hispanic,Other",
USA,2006,expost,25,1.116,1.13,"South,West,Foreign Country","High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree","College Degree,Advanced College Degree","Low,Middle",,"White,Asian, Pac. Islander,Hispanic,Other",
USA,2006,expost,27,1.177,7.93,,"High School,12 Grades + Non Academic Training,Some College",,High,,"White,Asian, Pac. Islander,Hispanic,Other",
USA,2006,expost,28,1.475,10.76,,"College Degree,Advanced College Degree",,High,,"White,Asian, Pac. Islander,Hispanic,Other",
USA,2006,expost,30,0.628,10.31,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,,"Low,Middle","Black,Am. Indian, Aleut, Eskimo",
USA,2006,expost,31,0.848,6.02,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,,High,"Black,Am. Indian, Aleut, Eskimo",
