Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
PER,2014,expost,6,0.565,3.28,"Amazonas-San Martin-Ucayali,Cajamarca,Lambayeque,Piura-Tumbes",,"1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education",,,"White,Mix-Race",
PER,2014,expost,7,0.712,2.71,"Anchash,Apurimac,Ayacucho,Huancavelica,Huánuco,Ica,Junin-Pasco,La Libertad,Lima,Loreto,Puno",,"1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education",,,"White,Mix-Race",
PER,2014,expost,10,0.332,2.71,"Amazonas-San Martin-Ucayali,Cajamarca,Huánuco",,"1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education",,,"Indigenous,Afro-Descendant,Other",
PER,2014,expost,11,0.482,3.1,"Apurimac,Ayacucho",,"1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education",,,"Indigenous,Afro-Descendant,Other",
PER,2014,expost,12,0.472,6.92,"Anchash,Huancavelica,Ica,Junin-Pasco,La Libertad,Lambayeque,Lima,Loreto,Piura-Tumbes,Puno",,"1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education",,,"Indigenous,Afro-Descendant,Other",
PER,2014,expost,17,0.581,1.79,"Amazonas-San Martin-Ucayali,Apurimac,Ayacucho,Cajamarca,Huánuco,Ica","1 Years Of Education,2 Years Of Education,6 Years Of Education",,,,,
PER,2014,expost,18,0.498,4.06,"Amazonas-San Martin-Ucayali,Apurimac,Ayacucho,Cajamarca,Huánuco,Ica","3 Years Of Education,7 Years Of Education",,,,,
PER,2014,expost,20,0.767,1.36,"Anchash,Lambayeque","1 Years Of Education,2 Years Of Education,3 Years Of Education,6 Years Of Education,7 Years Of Education,13 Years Of Education",,,,,
PER,2014,expost,21,0.602,5.53,"Huancavelica,Junin-Pasco,La Libertad,Lima,Loreto,Piura-Tumbes,Puno","1 Years Of Education,2 Years Of Education,3 Years Of Education,6 Years Of Education,7 Years Of Education,13 Years Of Education",,,,,
PER,2014,expost,23,0.814,1.03,"Amazonas-San Martin-Ucayali,Anchash,Apurimac,Ayacucho,Cajamarca,Huancavelica,Huánuco,Ica,Junin-Pasco,La Libertad,Lambayeque,Lima,Loreto,Piura-Tumbes,Puno","4 Years Of Education,9 Years Of Education,10 Years Of Education,11 Years Of Education,15 Years Of Education",,,,,
PER,2014,expost,24,0.704,1.49,"Amazonas-San Martin-Ucayali,Anchash,Apurimac,Ayacucho,Cajamarca,Huancavelica,Huánuco,Ica,Junin-Pasco,La Libertad,Lambayeque,Lima,Loreto,Piura-Tumbes,Puno","5 Years Of Education,8 Years Of Education,12 Years Of Education,14 Years Of Education",,,,,
PER,2014,expost,28,0.598,2.12,"Amazonas-San Martin-Ucayali,Apurimac,Ayacucho,Cajamarca,Huánuco,Ica,Loreto","1 Years Of Education,3 Years Of Education,4 Years Of Education,6 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education",,,"White,Indigenous,Other",
PER,2014,expost,29,0.747,1.13,"Amazonas-San Martin-Ucayali,Apurimac,Ayacucho,Cajamarca,Huánuco,Ica,Loreto","2 Years Of Education,5 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,11 Years Of Education,12 Years Of Education,13 Years Of Education,14 Years Of Education,15 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education",,,"White,Indigenous,Other",
PER,2014,expost,31,0.85,2.67,"Amazonas-San Martin-Ucayali,Apurimac,Ayacucho,Huánuco,Ica","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,11 Years Of Education,12 Years Of Education,13 Years Of Education,14 Years Of Education,15 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education",,,"Mix-Race,Afro-Descendant",
PER,2014,expost,32,0.692,1.89,"Cajamarca,Loreto","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,11 Years Of Education,12 Years Of Education,13 Years Of Education,14 Years Of Education,15 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education",,,"Mix-Race,Afro-Descendant",
PER,2014,expost,35,0.761,6.8,"Anchash,Huancavelica,La Libertad,Lambayeque,Piura-Tumbes,Puno","1 Years Of Education,2 Years Of Education,3 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,9 Years Of Education,10 Years Of Education,12 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education",,,,
PER,2014,expost,36,0.79,2.45,"Junin-Pasco,Lima","1 Years Of Education,2 Years Of Education,3 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,9 Years Of Education,10 Years Of Education,12 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education",,,,
PER,2014,expost,37,1.078,1.13,"Anchash,Huancavelica,Junin-Pasco,La Libertad,Lambayeque,Lima,Piura-Tumbes,Puno","4 Years Of Education,8 Years Of Education,11 Years Of Education,13 Years Of Education,14 Years Of Education,15 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education",,,,
PER,2014,expost,39,0.826,1.48,"Arequipa,Cusco-Madre De Dios,Callao,Moquegua-Tacna",13 Years Of Education,"1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education",,,,
PER,2014,expost,41,0.984,1.99,"Arequipa,Cusco-Madre De Dios,Callao,Moquegua-Tacna","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,11 Years Of Education,12 Years Of Education,14 Years Of Education,15 Years Of Education",,,,,
PER,2014,expost,43,0.971,2.87,"Arequipa,Cusco-Madre De Dios,Callao,Moquegua-Tacna","1 Years Of Education,3 Years Of Education,4 Years Of Education,6 Years Of Education,8 Years Of Education,12 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education",,,,
PER,2014,expost,44,1.291,1.21,"Arequipa,Cusco-Madre De Dios,Callao,Moquegua-Tacna","2 Years Of Education,5 Years Of Education,7 Years Of Education,9 Years Of Education,10 Years Of Education,11 Years Of Education,14 Years Of Education,15 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education",,,,
PER,2014,expost,49,0.848,4.7,"Amazonas-San Martin-Ucayali,Cajamarca,Huánuco,Loreto,Puno","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education","5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,12 Years Of Education",,,,
PER,2014,expost,52,1.016,1.24,"Apurimac,Ica,Junin-Pasco,La Libertad,Lima,Piura-Tumbes","4 Years Of Education,5 Years Of Education,6 Years Of Education,9 Years Of Education","5 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education",,,,
PER,2014,expost,53,0.938,2.67,"Apurimac,Ica,Junin-Pasco,La Libertad,Lima,Piura-Tumbes","4 Years Of Education,5 Years Of Education,6 Years Of Education,9 Years Of Education","6 Years Of Education,12 Years Of Education",,,,
PER,2014,expost,54,0.783,1.15,"Apurimac,Ica,Junin-Pasco,La Libertad,Lima,Piura-Tumbes","1 Years Of Education,2 Years Of Education,3 Years Of Education,7 Years Of Education,8 Years Of Education","5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,12 Years Of Education",,,,
PER,2014,expost,57,1.215,1.25,"Amazonas-San Martin-Ucayali,Apurimac,Cajamarca,Huánuco,Lima,Loreto,Puno","10 Years Of Education,11 Years Of Education,14 Years Of Education","5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,12 Years Of Education",,,,
PER,2014,expost,58,1.114,1.06,"Ica,Junin-Pasco,La Libertad,Piura-Tumbes","10 Years Of Education,11 Years Of Education,14 Years Of Education","5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,12 Years Of Education",,,,
PER,2014,expost,59,1.142,3.54,"Amazonas-San Martin-Ucayali,Apurimac,Cajamarca,Huánuco,Ica,Junin-Pasco,La Libertad,Lima,Loreto,Piura-Tumbes,Puno","12 Years Of Education,13 Years Of Education,15 Years Of Education","5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,12 Years Of Education",,,,
PER,2014,expost,61,1.14,3.48,"Anchash,Arequipa,Ayacucho,Cusco-Madre De Dios,Huancavelica,Lambayeque,Callao,Moquegua-Tacna","2 Years Of Education,3 Years Of Education,4 Years Of Education,6 Years Of Education,8 Years Of Education","5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,12 Years Of Education",,,,
PER,2014,expost,64,1.087,1.06,"Anchash,Ayacucho,Cusco-Madre De Dios,Huancavelica,Lambayeque,Moquegua-Tacna","1 Years Of Education,5 Years Of Education,7 Years Of Education,9 Years Of Education","5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,12 Years Of Education",,,,
PER,2014,expost,65,1.37,2.57,"Anchash,Ayacucho,Cusco-Madre De Dios,Huancavelica,Lambayeque,Moquegua-Tacna","10 Years Of Education,11 Years Of Education,12 Years Of Education,13 Years Of Education,14 Years Of Education,15 Years Of Education","5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,12 Years Of Education",,,,
PER,2014,expost,66,1.417,3.69,"Arequipa,Callao","1 Years Of Education,5 Years Of Education,7 Years Of Education,9 Years Of Education,10 Years Of Education,11 Years Of Education,12 Years Of Education,13 Years Of Education,14 Years Of Education,15 Years Of Education","5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,12 Years Of Education",,,,
PER,2014,expost,70,1.267,1.73,"Amazonas-San Martin-Ucayali,Cajamarca,Huánuco,Junin-Pasco,Lambayeque","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,11 Years Of Education,12 Years Of Education,13 Years Of Education","10 Years Of Education,11 Years Of Education,13 Years Of Education,14 Years Of Education,15 Years Of Education",,,,
PER,2014,expost,71,1.14,1.48,"Apurimac,La Libertad,Lima,Piura-Tumbes,Puno","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,11 Years Of Education,12 Years Of Education,13 Years Of Education","10 Years Of Education,11 Years Of Education,13 Years Of Education,14 Years Of Education,15 Years Of Education",,,,
PER,2014,expost,73,1.277,1.03,"Anchash,Arequipa,Ayacucho,Cusco-Madre De Dios,Huancavelica,Ica,Callao,Loreto,Moquegua-Tacna","1 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education","10 Years Of Education,11 Years Of Education,13 Years Of Education,14 Years Of Education,15 Years Of Education",,,,
PER,2014,expost,74,1.545,3.05,"Anchash,Arequipa,Ayacucho,Cusco-Madre De Dios,Huancavelica,Ica,Callao,Loreto,Moquegua-Tacna","2 Years Of Education,11 Years Of Education,12 Years Of Education,13 Years Of Education","10 Years Of Education,11 Years Of Education,13 Years Of Education,14 Years Of Education,15 Years Of Education",,,,
PER,2014,expost,77,1.895,2.02,"Amazonas-San Martin-Ucayali,Anchash,Ayacucho,Cajamarca,Cusco-Madre De Dios,Lambayeque,Moquegua-Tacna,Piura-Tumbes","14 Years Of Education,15 Years Of Education","10 Years Of Education,11 Years Of Education,13 Years Of Education,14 Years Of Education,15 Years Of Education",,,,
PER,2014,expost,78,1.578,1.91,"Huánuco,Junin-Pasco,La Libertad,Lima,Loreto,Puno","14 Years Of Education,15 Years Of Education","10 Years Of Education,11 Years Of Education,13 Years Of Education,14 Years Of Education,15 Years Of Education",,,,
PER,2014,expost,79,2.539,2.64,"Apurimac,Arequipa,Huancavelica,Ica,Callao","14 Years Of Education,15 Years Of Education","10 Years Of Education,11 Years Of Education,13 Years Of Education,14 Years Of Education,15 Years Of Education",,,,
