Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
USA,1986,expost,5,0.864,20.66,"Northeast,North Central,West","0-5 Grades,6-8 Grades,9-11 Grades",,"Low,Middle",,"White,Asian, Pac. Islander,Other",
USA,1986,expost,7,0.716,7.05,"South,Foreign Country","0-5 Grades,6-8 Grades,9-11 Grades","0-5 Grades,6-8 Grades,College Degree","Low,Middle",,"White,Asian, Pac. Islander,Other",
USA,1986,expost,8,0.935,4.29,"South,Foreign Country","0-5 Grades,6-8 Grades,9-11 Grades","9-11 Grades,High School,12 Grades + Non Academic Training,Some College","Low,Middle",,"White,Asian, Pac. Islander,Other",
USA,1986,expost,9,1.164,3.55,,"0-5 Grades,6-8 Grades,9-11 Grades",,High,,"White,Asian, Pac. Islander,Other",
USA,1986,expost,12,1.02,10.72,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,"Low,Middle",,"White,Asian, Pac. Islander,Other",Female
USA,1986,expost,13,1.162,8.15,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,"Low,Middle",,"White,Asian, Pac. Islander,Other",Male
USA,1986,expost,14,1.422,13.63,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,High,,"White,Asian, Pac. Islander,Other",
USA,1986,expost,19,0.71,2.29,"Northeast,North Central,West","0-5 Grades,6-8 Grades,9-11 Grades,Some College,College Degree,Advanced College Degree","0-5 Grades,6-8 Grades,9-11 Grades",,,"Black,Am. Indian, Aleut, Eskimo,Hispanic",Female
USA,1986,expost,21,0.471,11.46,"South,Foreign Country","0-5 Grades,6-8 Grades,9-11 Grades,Some College,College Degree,Advanced College Degree","0-5 Grades,6-8 Grades,9-11 Grades",,Low,"Black,Am. Indian, Aleut, Eskimo,Hispanic",Female
USA,1986,expost,22,0.615,1.09,"South,Foreign Country","0-5 Grades,6-8 Grades,9-11 Grades,Some College,College Degree,Advanced College Degree","0-5 Grades,6-8 Grades,9-11 Grades",,"Middle,High","Black,Am. Indian, Aleut, Eskimo,Hispanic",Female
USA,1986,expost,23,0.662,1.31,,"High School,12 Grades + Non Academic Training","0-5 Grades,6-8 Grades,9-11 Grades",,,"Black,Am. Indian, Aleut, Eskimo,Hispanic",Female
USA,1986,expost,24,0.637,5.24,,,"0-5 Grades,6-8 Grades,9-11 Grades",,,"Black,Am. Indian, Aleut, Eskimo,Hispanic",Male
USA,1986,expost,25,0.784,10.56,,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,,"Black,Am. Indian, Aleut, Eskimo,Hispanic",
