name,c,iso,Circumstances,y,expost
Slovakia,SK,SVK,Birth_Area,2019,0.0
Slovakia,SK,SVK,Father_Edu,2019,21.5852310590715
Slovakia,SK,SVK,Father_Occ,2019,21.3543959070813
Slovakia,SK,SVK,Mother_Edu,2019,25.1898107401479
Slovakia,SK,SVK,Mother_Occ,2019,28.2616939166318
Slovakia,SK,SVK,Sex,2019,4.43240361119047
