name,c,iso,Circumstances,y,expost
Indonesia,IDN,IDN,Birth_Area,2000,16.7961823272932
Indonesia,IDN,IDN,Ethnicity,2000,6.33986381595884
Indonesia,IDN,IDN,Father_Edu,2000,23.1330794636677
Indonesia,IDN,IDN,Father_Occ,2000,13.334115427061
Indonesia,IDN,IDN,Mother_Edu,2000,20.3546612171522
Indonesia,IDN,IDN,Mother_Occ,2000,12.9309380158946
Indonesia,IDN,IDN,Sex,2000,7.11115973297257
