name,c,iso,Circumstances,y,expost
Switzerland,CH,CHE,Birth_Area,2019,15.6289849589477
Switzerland,CH,CHE,Father_Edu,2019,24.6823818871627
Switzerland,CH,CHE,Father_Occ,2019,11.7038411080106
Switzerland,CH,CHE,Mother_Edu,2019,19.6142842712018
Switzerland,CH,CHE,Mother_Occ,2019,16.39596709074
Switzerland,CH,CHE,Sex,2019,11.9745406839373
