name,c,iso,Circumstances,y,expost
Tajikistan,TJK,TJK,Birth_Area,2016,12.6511204155388
Tajikistan,TJK,TJK,Ethnicity,2016,5.39538288565072
Tajikistan,TJK,TJK,Father_Edu,2016,22.3796653547161
Tajikistan,TJK,TJK,Father_Occ,2016,19.1368170416569
Tajikistan,TJK,TJK,Mother_Edu,2016,12.21729455426
Tajikistan,TJK,TJK,Mother_Occ,2016,21.0348051847517
Tajikistan,TJK,TJK,Sex,2016,7.18491456342582
