name,c,iso,Circumstances,y,expost
Norway,NO,NOR,Birth_Area,2011,11.7301614894408
Norway,NO,NOR,Father_Edu,2011,26.0267933663417
Norway,NO,NOR,Father_Occ,2011,18.3655937731145
Norway,NO,NOR,Mother_Edu,2011,16.8269428087844
Norway,NO,NOR,Mother_Occ,2011,16.2820039255841
Norway,NO,NOR,Sex,2011,10.7685046367344
