name,c,iso,Circumstances,y,expost
South Africa,ZAF,ZAF,Ethnicity,2015,35.461549233575
South Africa,ZAF,ZAF,Father_Edu,2015,17.638815764955
South Africa,ZAF,ZAF,Father_Occ,2015,11.3998829976265
South Africa,ZAF,ZAF,Mother_Edu,2015,17.6271031252166
South Africa,ZAF,ZAF,Mother_Occ,2015,13.8361120632166
South Africa,ZAF,ZAF,Sex,2015,4.03653681541014
