name,c,iso,Circumstances,y,expost
Italy,IT,ITA,Birth_Area,2005,8.16462696552712
Italy,IT,ITA,Father_Edu,2005,20.6132057565896
Italy,IT,ITA,Father_Occ,2005,18.0602516865504
Italy,IT,ITA,Mother_Edu,2005,20.4492545777797
Italy,IT,ITA,Mother_Occ,2005,27.6396848484404
Italy,IT,ITA,Sex,2005,5.07297616511277
