name,c,iso,Circumstances,y,expost
China,CHI,CHN,Birth_Area,2012,11.3281919533449
China,CHI,CHN,Ethnicity,2012,12.1528994120331
China,CHI,CHN,Father_Edu,2012,14.6320200151202
China,CHI,CHN,Father_Occ,2012,20.9597754254189
China,CHI,CHN,Mother_Edu,2012,16.1264898948037
China,CHI,CHN,Mother_Occ,2012,20.8448162039047
China,CHI,CHN,Sex,2012,3.95580709537449
