Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
PER,2009,exante,6,0.556,4.49,"Amazonas-San Martin-Ucayali,Apurimac,Ayacucho,Cajamarca,Huancavelica,Huánuco,Ica,Loreto,Puno","2 Years Of Education,3 Years Of Education",,,,"White,Mix-Race",
PER,2009,exante,9,0.354,3.33,"Amazonas-San Martin-Ucayali,Apurimac,Huánuco,Loreto",,,,,"Indigenous,Afro-Descendant,Other",
PER,2009,exante,11,0.343,1.82,"Ayacucho,Cajamarca,Huancavelica,Ica,Puno",,,,,"Indigenous,Afro-Descendant,Other",Female
PER,2009,exante,12,0.41,4.19,"Ayacucho,Cajamarca,Huancavelica,Ica,Puno",,,,,"Indigenous,Afro-Descendant,Other",Male
PER,2009,exante,14,0.452,3.01,"Amazonas-San Martin-Ucayali,Apurimac,Ayacucho,Cajamarca,Huánuco,Ica,Loreto","2 Years Of Education,3 Years Of Education",,,,"Indigenous,Afro-Descendant,Other",
PER,2009,exante,15,0.485,1.7,"Huancavelica,Puno","2 Years Of Education,3 Years Of Education",,,,"Indigenous,Afro-Descendant,Other",
PER,2009,exante,16,0.633,6.44,"Amazonas-San Martin-Ucayali,Apurimac,Ayacucho,Cajamarca,Huancavelica,Huánuco,Ica,Loreto,Puno","2 Years Of Education,3 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,9 Years Of Education",,,,
PER,2009,exante,21,0.573,2.52,"Anchash,Junin-Pasco,La Libertad,Lambayeque,Lima,Moquegua-Tacna,Piura-Tumbes",,,,,"White,Mix-Race",
PER,2009,exante,22,0.518,2.76,"Anchash,Junin-Pasco,La Libertad,Lambayeque,Lima,Moquegua-Tacna,Piura-Tumbes",,,,,"Indigenous,Afro-Descendant,Other",
PER,2009,exante,23,0.619,3.54,"Anchash,Junin-Pasco,La Libertad,Lambayeque,Lima,Moquegua-Tacna,Piura-Tumbes","2 Years Of Education,3 Years Of Education",,,,,
PER,2009,exante,24,0.732,6.38,"Anchash,Junin-Pasco,La Libertad,Lambayeque,Lima,Moquegua-Tacna,Piura-Tumbes","2 Years Of Education,3 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,9 Years Of Education",,,,
PER,2009,exante,26,0.995,1.16,"Arequipa,Cusco-Madre De Dios,Callao",2 Years Of Education,"1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,9 Years Of Education",,,,
PER,2009,exante,27,0.908,2.15,"Arequipa,Cusco-Madre De Dios,Callao",3 Years Of Education,"1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,9 Years Of Education",,,,
PER,2009,exante,33,0.676,3.29,"Amazonas-San Martin-Ucayali,Anchash,Huancavelica,Junin-Pasco,La Libertad,Lambayeque,Lima,Piura-Tumbes","1 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,12 Years Of Education",,,,,
PER,2009,exante,34,0.81,4.7,"Amazonas-San Martin-Ucayali,Anchash,Huancavelica,Junin-Pasco,La Libertad,Lambayeque,Lima,Piura-Tumbes","1 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,12 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education",,,,
PER,2009,exante,35,0.617,6.39,"Apurimac,Ayacucho,Cajamarca,Huánuco,Ica,Loreto,Puno","1 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,12 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education",,,,
PER,2009,exante,36,1.095,1.45,"Amazonas-San Martin-Ucayali,Anchash,Apurimac,Ayacucho,Cajamarca,Huancavelica,Huánuco,Ica,Junin-Pasco,La Libertad,Lambayeque,Lima,Loreto,Piura-Tumbes,Puno","11 Years Of Education,13 Years Of Education,14 Years Of Education,15 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education",,,,
PER,2009,exante,40,0.874,1.16,"Amazonas-San Martin-Ucayali,Anchash,Apurimac,Ayacucho,Cajamarca,Huancavelica,Huánuco,Ica,Junin-Pasco,La Libertad,Lambayeque,Lima,Loreto,Piura-Tumbes,Puno","1 Years Of Education,5 Years Of Education,7 Years Of Education,10 Years Of Education","5 Years Of Education,6 Years Of Education,7 Years Of Education,9 Years Of Education",,,"White,Indigenous,Afro-Descendant,Other",
PER,2009,exante,41,0.81,1.55,"Amazonas-San Martin-Ucayali,Anchash,Apurimac,Ayacucho,Cajamarca,Huancavelica,Huánuco,Ica,Junin-Pasco,La Libertad,Lambayeque,Lima,Loreto,Piura-Tumbes,Puno","4 Years Of Education,6 Years Of Education","5 Years Of Education,6 Years Of Education,7 Years Of Education,9 Years Of Education",,,"White,Indigenous,Afro-Descendant,Other",
PER,2009,exante,42,0.968,5.59,"Amazonas-San Martin-Ucayali,Anchash,Apurimac,Ayacucho,Cajamarca,Huancavelica,Huánuco,Ica,Junin-Pasco,La Libertad,Lambayeque,Lima,Loreto,Piura-Tumbes,Puno","1 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,10 Years Of Education","5 Years Of Education,6 Years Of Education,7 Years Of Education,9 Years Of Education",,,Mix-Race,
PER,2009,exante,43,1.062,6.12,"Amazonas-San Martin-Ucayali,Anchash,Apurimac,Ayacucho,Cajamarca,Huancavelica,Huánuco,Ica,Junin-Pasco,La Libertad,Lambayeque,Lima,Loreto,Piura-Tumbes,Puno","8 Years Of Education,9 Years Of Education,11 Years Of Education,12 Years Of Education,13 Years Of Education,14 Years Of Education,15 Years Of Education","5 Years Of Education,6 Years Of Education,7 Years Of Education,9 Years Of Education",,,,
PER,2009,exante,45,1.147,6.47,"Arequipa,Cusco-Madre De Dios,Callao,Moquegua-Tacna","1 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,9 Years Of Education,12 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,9 Years Of Education",,,,
PER,2009,exante,46,1.397,2.48,"Arequipa,Cusco-Madre De Dios,Callao,Moquegua-Tacna","7 Years Of Education,8 Years Of Education,10 Years Of Education,11 Years Of Education,13 Years Of Education,14 Years Of Education,15 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,9 Years Of Education",,,,
PER,2009,exante,50,1.487,4.82,"Amazonas-San Martin-Ucayali,Arequipa,Ayacucho,Cusco-Madre De Dios,Huánuco,Ica,Lambayeque,Callao,Moquegua-Tacna","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,11 Years Of Education,12 Years Of Education","8 Years Of Education,10 Years Of Education,11 Years Of Education,12 Years Of Education,13 Years Of Education,14 Years Of Education",,,,
PER,2009,exante,52,0.936,1.05,"Anchash,Apurimac,Cajamarca,Huancavelica,Junin-Pasco,La Libertad,Lima,Loreto,Piura-Tumbes,Puno","2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education","8 Years Of Education,10 Years Of Education,11 Years Of Education,12 Years Of Education,13 Years Of Education,14 Years Of Education",,,,
PER,2009,exante,53,1.172,2.98,"Anchash,Apurimac,Cajamarca,Huancavelica,Junin-Pasco,La Libertad,Lima,Loreto,Piura-Tumbes,Puno","1 Years Of Education,6 Years Of Education,7 Years Of Education,11 Years Of Education,12 Years Of Education","8 Years Of Education,10 Years Of Education,11 Years Of Education,12 Years Of Education,13 Years Of Education,14 Years Of Education",,,,
PER,2009,exante,54,1.665,1.08,,"1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,11 Years Of Education,12 Years Of Education",15 Years Of Education,,,,
PER,2009,exante,58,1.701,1.67,"Amazonas-San Martin-Ucayali,Anchash,Apurimac,Arequipa,Ayacucho,Huánuco,Ica,Junin-Pasco,La Libertad,Lambayeque,Lima,Loreto,Moquegua-Tacna,Piura-Tumbes,Puno","13 Years Of Education,14 Years Of Education,15 Years Of Education","8 Years Of Education,10 Years Of Education,11 Years Of Education,12 Years Of Education",,,"White,Mix-Race,Afro-Descendant",
PER,2009,exante,59,2.166,1.92,"Amazonas-San Martin-Ucayali,Anchash,Apurimac,Arequipa,Ayacucho,Huánuco,Ica,Junin-Pasco,La Libertad,Lambayeque,Lima,Loreto,Moquegua-Tacna,Piura-Tumbes,Puno","13 Years Of Education,14 Years Of Education,15 Years Of Education","13 Years Of Education,14 Years Of Education,15 Years Of Education",,,"White,Mix-Race,Afro-Descendant",
PER,2009,exante,60,1.319,1.38,"Amazonas-San Martin-Ucayali,Anchash,Apurimac,Arequipa,Ayacucho,Huánuco,Ica,Junin-Pasco,La Libertad,Lambayeque,Lima,Loreto,Moquegua-Tacna,Piura-Tumbes,Puno","13 Years Of Education,14 Years Of Education,15 Years Of Education","8 Years Of Education,10 Years Of Education,11 Years Of Education,12 Years Of Education,13 Years Of Education,14 Years Of Education,15 Years Of Education",,,"Indigenous,Other",
PER,2009,exante,62,2.191,1.12,"Cajamarca,Cusco-Madre De Dios,Huancavelica,Callao","13 Years Of Education,14 Years Of Education,15 Years Of Education","8 Years Of Education,10 Years Of Education,11 Years Of Education,12 Years Of Education,13 Years Of Education",,,,
PER,2009,exante,63,3.005,1.3,"Cajamarca,Cusco-Madre De Dios,Huancavelica,Callao","13 Years Of Education,14 Years Of Education,15 Years Of Education","14 Years Of Education,15 Years Of Education",,,,
