Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
USA,1984,exante,4,0.836,27.29,,,"0-5 Grades,6-8 Grades,9-11 Grades","Low,Middle",,"White,Asian, Pac. Islander,Other",
USA,1984,exante,6,0.99,13.01,,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree","Low,Middle",,"White,Asian, Pac. Islander,Other",Female
USA,1984,exante,7,1.121,11.15,,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree","Low,Middle",,"White,Asian, Pac. Islander,Other",Male
USA,1984,exante,12,0.738,1.09,"Northeast,West,Foreign Country","0-5 Grades,6-8 Grades,High School,Some College,College Degree,Advanced College Degree","0-5 Grades,6-8 Grades,9-11 Grades","Low,Middle",,"Black,Am. Indian, Aleut, Eskimo,Hispanic",Female
USA,1984,exante,14,0.468,9.54,"North Central,South","0-5 Grades,6-8 Grades,High School,Some College,College Degree,Advanced College Degree","0-5 Grades,6-8 Grades","Low,Middle",,"Black,Am. Indian, Aleut, Eskimo,Hispanic",Female
USA,1984,exante,15,0.574,3.47,"North Central,South","0-5 Grades,6-8 Grades,High School,Some College,College Degree,Advanced College Degree",9-11 Grades,"Low,Middle",,"Black,Am. Indian, Aleut, Eskimo,Hispanic",Female
USA,1984,exante,16,0.603,2.09,,"9-11 Grades,12 Grades + Non Academic Training","0-5 Grades,6-8 Grades,9-11 Grades","Low,Middle",,"Black,Am. Indian, Aleut, Eskimo,Hispanic",Female
USA,1984,exante,17,0.644,5.01,,,"0-5 Grades,6-8 Grades,9-11 Grades","Low,Middle",,"Black,Am. Indian, Aleut, Eskimo,Hispanic",Male
USA,1984,exante,19,0.767,6.04,,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree","Low,Middle",,"Black,Am. Indian, Aleut, Eskimo,Hispanic",Female
USA,1984,exante,20,0.904,3.3,,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree","Low,Middle",,"Black,Am. Indian, Aleut, Eskimo,Hispanic",Male
USA,1984,exante,22,1.645,5.16,"Northeast,Alaska, Hawaii",,,High,,,
USA,1984,exante,23,1.192,12.86,"North Central,South,West,Foreign Country",,,High,,,
