Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
USA,1996,exante,6,0.638,5.26,,0-5 Grades,"0-5 Grades,6-8 Grades,9-11 Grades",,Low,"White,Asian, Pac. Islander",
USA,1996,exante,7,0.836,1.18,,0-5 Grades,"0-5 Grades,6-8 Grades,9-11 Grades",,"Middle,High","White,Asian, Pac. Islander",
USA,1996,exante,9,0.851,17.28,,"6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training","0-5 Grades,6-8 Grades,9-11 Grades","Low,Middle",,"White,Asian, Pac. Islander",
USA,1996,exante,10,1.145,2.0,,"6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training","0-5 Grades,6-8 Grades,9-11 Grades",High,,"White,Asian, Pac. Islander",
USA,1996,exante,12,0.992,21.82,,"0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training","High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree","Low,Middle",,"White,Asian, Pac. Islander",
USA,1996,exante,13,1.201,6.48,,"0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training","High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",High,,"White,Asian, Pac. Islander",
USA,1996,exante,16,0.52,12.99,,"0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training","0-5 Grades,6-8 Grades,9-11 Grades",,Low,"Black,Am. Indian, Aleut, Eskimo,Hispanic,Other",
USA,1996,exante,17,0.665,2.4,,"0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training","0-5 Grades,6-8 Grades,9-11 Grades",,"Middle,High","Black,Am. Indian, Aleut, Eskimo,Hispanic,Other",
USA,1996,exante,19,0.706,7.49,,"0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training","High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,,Black,
USA,1996,exante,20,0.932,1.02,,"0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training","High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,,"Am. Indian, Aleut, Eskimo,Other",
USA,1996,exante,23,1.392,9.19,,"Some College,College Degree","Some College,College Degree,Advanced College Degree",,,,
USA,1996,exante,24,1.178,7.91,,"Some College,College Degree","0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training",,,,
USA,1996,exante,25,1.533,4.98,,Advanced College Degree,,,,,
