Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
USA,1972,exante,6,0.835,10.3,"Northeast,North Central,West,Foreign Country","0-5 Grades,6-8 Grades,9-11 Grades","0-5 Grades,6-8 Grades,9-11 Grades",Low,,"White,Asian, Pac. Islander,Other",
USA,1972,exante,7,0.703,7.27,South,"0-5 Grades,6-8 Grades,9-11 Grades","0-5 Grades,6-8 Grades,9-11 Grades",Low,,"White,Asian, Pac. Islander,Other",
USA,1972,exante,8,1.02,4.33,,"0-5 Grades,6-8 Grades,9-11 Grades","High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",Low,,"White,Asian, Pac. Islander,Other",
USA,1972,exante,11,1.045,9.24,,"0-5 Grades,6-8 Grades,9-11 Grades","9-11 Grades,High School,12 Grades + Non Academic Training,Some College,Advanced College Degree",Middle,,"White,Asian, Pac. Islander,Other",
USA,1972,exante,12,0.856,10.43,,"0-5 Grades,6-8 Grades,9-11 Grades","0-5 Grades,6-8 Grades,College Degree",Middle,,"White,Asian, Pac. Islander,Other",
USA,1972,exante,13,1.139,4.8,,"0-5 Grades,6-8 Grades,9-11 Grades",,High,,"White,Asian, Pac. Islander,Other",
USA,1972,exante,16,0.808,2.14,"Northeast,North Central,West,Foreign Country","0-5 Grades,6-8 Grades,9-11 Grades","0-5 Grades,6-8 Grades,Advanced College Degree",,,"Black,Am. Indian, Aleut, Eskimo,Hispanic",
USA,1972,exante,17,0.538,13.11,South,"0-5 Grades,6-8 Grades,9-11 Grades","0-5 Grades,6-8 Grades,Advanced College Degree",,,"Black,Am. Indian, Aleut, Eskimo,Hispanic",
USA,1972,exante,18,0.734,8.58,,"0-5 Grades,6-8 Grades,9-11 Grades","9-11 Grades,High School,12 Grades + Non Academic Training,Some College,College Degree",,,"Black,Am. Indian, Aleut, Eskimo,Hispanic",
USA,1972,exante,22,1.089,10.08,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,"Low,Middle",,"White,Asian, Pac. Islander,Other",Female
USA,1972,exante,23,1.247,6.1,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,"Low,Middle",,"White,Asian, Pac. Islander,Other",Male
USA,1972,exante,24,0.796,3.51,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,"Low,Middle",,"Black,Am. Indian, Aleut, Eskimo,Hispanic",
USA,1972,exante,25,1.39,10.1,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,High,,,
