Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
PER,2015,exante,7,0.532,5.11,"Amazonas-San Martin-Ucayali,Cajamarca,Loreto,Piura-Tumbes","1 Years Of Education,2 Years Of Education,3 Years Of Education",,,,"White,Mix-Race",
PER,2015,exante,8,0.742,3.19,"Anchash,Apurimac,Ayacucho,Huancavelica,Huánuco,Ica,Junin-Pasco,La Libertad,Puno","1 Years Of Education,2 Years Of Education,3 Years Of Education",,,,"White,Mix-Race",
PER,2015,exante,12,0.38,2.18,"Amazonas-San Martin-Ucayali,Apurimac,Ayacucho,Cajamarca,Huánuco,Ica,Junin-Pasco,La Libertad,Loreto",,,,,"Indigenous,Afro-Descendant,Other",Female
PER,2015,exante,14,0.382,2.16,"Amazonas-San Martin-Ucayali,Cajamarca,Huánuco,Loreto",,,,,"Indigenous,Afro-Descendant,Other",Male
PER,2015,exante,15,0.485,3.54,"Apurimac,Ayacucho,Ica,Junin-Pasco,La Libertad",,,,,"Indigenous,Afro-Descendant,Other",Male
PER,2015,exante,16,0.465,3.68,"Amazonas-San Martin-Ucayali,Apurimac,Ayacucho,Cajamarca,Huánuco,Ica,Junin-Pasco,La Libertad,Loreto","1 Years Of Education,2 Years Of Education,3 Years Of Education",,,,"Indigenous,Afro-Descendant,Other",
PER,2015,exante,19,0.371,1.15,"Anchash,Huancavelica,Piura-Tumbes,Puno",2 Years Of Education,,,,"Indigenous,Afro-Descendant,Other",Female
PER,2015,exante,20,0.478,2.9,"Anchash,Huancavelica,Piura-Tumbes,Puno",2 Years Of Education,,,,"Indigenous,Afro-Descendant,Other",Male
PER,2015,exante,21,0.543,2.11,"Anchash,Huancavelica,Piura-Tumbes,Puno","1 Years Of Education,3 Years Of Education",,,,"Indigenous,Afro-Descendant,Other",
PER,2015,exante,24,0.68,6.46,"Amazonas-San Martin-Ucayali,Cajamarca,Huánuco,Junin-Pasco,La Libertad,Loreto,Piura-Tumbes","1 Years Of Education,2 Years Of Education,3 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education",,,"White,Mix-Race,Afro-Descendant",
PER,2015,exante,25,0.93,1.03,"Anchash,Apurimac,Ayacucho,Huancavelica,Ica,Puno","1 Years Of Education,2 Years Of Education,3 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education",,,"White,Mix-Race,Afro-Descendant",
PER,2015,exante,27,0.469,1.11,"Amazonas-San Martin-Ucayali,Cajamarca,Ica,Loreto","1 Years Of Education,2 Years Of Education,3 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education",,,"Indigenous,Other",
PER,2015,exante,28,0.678,3.2,"Anchash,Apurimac,Ayacucho,Huancavelica,Huánuco,Junin-Pasco,La Libertad,Piura-Tumbes,Puno","1 Years Of Education,2 Years Of Education,3 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education",,,"Indigenous,Other",
