Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
PER,2010,exante,8,0.377,3.45,"Amazonas-San Martin-Ucayali,Anchash,Apurimac,Ayacucho,Cajamarca,Huancavelica,Huánuco,Ica,Junin-Pasco,La Libertad,Lambayeque,Lima,Loreto,Piura-Tumbes,Puno",,,,,"White,Indigenous,Other",Female
PER,2010,exante,10,0.475,5.48,"Amazonas-San Martin-Ucayali,Apurimac,Ayacucho,Cajamarca,Huánuco,Ica,Junin-Pasco,La Libertad,Lambayeque,Loreto",,,,,"White,Indigenous,Other",Male
PER,2010,exante,11,0.465,3.02,"Anchash,Huancavelica,Lima,Piura-Tumbes,Puno",,,,,"White,Indigenous,Other",Male
PER,2010,exante,13,0.547,3.61,"Amazonas-San Martin-Ucayali,Anchash,Ayacucho,Huancavelica,Junin-Pasco,La Libertad,Lambayeque,Lima,Loreto,Puno","1 Years Of Education,3 Years Of Education",,,,"White,Indigenous,Other",
PER,2010,exante,14,0.456,2.35,"Apurimac,Cajamarca,Huánuco,Ica,Piura-Tumbes","1 Years Of Education,3 Years Of Education",,,,"White,Indigenous,Other",
PER,2010,exante,16,0.547,6.48,"Amazonas-San Martin-Ucayali,Cajamarca,Ica,La Libertad,Lambayeque,Loreto,Piura-Tumbes","1 Years Of Education,3 Years Of Education",,,,"Mix-Race,Afro-Descendant",
PER,2010,exante,17,0.654,2.08,"Anchash,Apurimac,Ayacucho,Huancavelica,Huánuco,Junin-Pasco,Lima,Puno","1 Years Of Education,3 Years Of Education",,,,"Mix-Race,Afro-Descendant",
PER,2010,exante,19,0.744,1.19,"Arequipa,Cusco-Madre De Dios,Callao,Moquegua-Tacna",,,,,,
PER,2010,exante,20,0.835,1.1,"Arequipa,Cusco-Madre De Dios,Callao,Moquegua-Tacna","1 Years Of Education,3 Years Of Education",,,,,
PER,2010,exante,23,0.731,1.36,"Amazonas-San Martin-Ucayali,Apurimac,Ayacucho,Cajamarca,Huánuco,Ica,La Libertad,Lambayeque,Lima,Loreto,Piura-Tumbes,Puno","1 Years Of Education,3 Years Of Education","1 Years Of Education,4 Years Of Education,6 Years Of Education",,,,
