name,c,iso,Circumstances,y,expost
South Africa,ZAF,ZAF,Ethnicity,2012,29.0538500092863
South Africa,ZAF,ZAF,Father_Edu,2012,19.2995633130552
South Africa,ZAF,ZAF,Father_Occ,2012,12.1351736948672
South Africa,ZAF,ZAF,Mother_Edu,2012,19.5972526323705
South Africa,ZAF,ZAF,Mother_Occ,2012,12.6015536284612
South Africa,ZAF,ZAF,Sex,2012,7.31260672195951
