name,c,iso,Circumstances,y,expost
Georgia,GEO,GEO,Birth_Area,2016,13.6039945851069
Georgia,GEO,GEO,Ethnicity,2016,8.3904906192285
Georgia,GEO,GEO,Father_Edu,2016,18.1237661684289
Georgia,GEO,GEO,Father_Occ,2016,17.7593814826417
Georgia,GEO,GEO,Mother_Edu,2016,17.7874110738561
Georgia,GEO,GEO,Mother_Occ,2016,17.0656491000853
Georgia,GEO,GEO,Sex,2016,7.26930697065254
