name,c,iso,Circumstances,y,expost
Lithuania,LT,LTU,Birth_Area,2005,2.76412536920597
Lithuania,LT,LTU,Father_Edu,2005,26.2300416705786
Lithuania,LT,LTU,Father_Occ,2005,24.5705871390515
Lithuania,LT,LTU,Mother_Edu,2005,22.7390410264771
Lithuania,LT,LTU,Mother_Occ,2005,21.4606464244117
Lithuania,LT,LTU,Sex,2005,2.2355583702751
