"","var","cat","value","value2","class"
"1","Sex",0,39145.9923388463,-5.13732439070438,"Female"
"2","Sex",1,43663.0154221452,5.80879984499329,"Male"
"3","Ethnicity",1,45922.7613210321,11.2848531868016,"White"
"4","Ethnicity",2,30622.0295889027,-25.7934852118265,"Black"
"5","Ethnicity",3,36120.8708626724,-12.4681161302262,"Am. Indian, Aleut, Eskimo"
"6","Ethnicity",4,46636.5497689355,13.0145802403658,"Asian, Pac. Islander"
"7","Ethnicity",5,42418.9303181428,2.79400229867534,"Hispanic"
"8","Ethnicity",7,43849.8016770231,6.26143989435982,"Other"
"10","Mother_Edu",1,40025.5427537806,-3.0059055478327,"0-5 Grades"
"11","Mother_Edu",2,41938.2688809156,1.62921307573518,"6-8 Grades"
"12","Mother_Edu",3,37393.9219013941,-9.38312529195623,"9-11 Grades"
"13","Mother_Edu",4,41454.5220546546,0.456947014387211,"High school"
"14","Mother_Edu",5,45382.0727492486,9.97459991370098,"12 Grades + non academic training"
"15","Mother_Edu",6,44976.4930067021,8.99175653045332,"Some College"
"16","Mother_Edu",7,51871.3967432717,25.7002106388057,"College degree"
"17","Mother_Edu",8,49184.7969164853,19.1897600758365,"Advanced College degree"
"19","Father_Edu",1,36907.175696108,-10.5626597632357,"0-5 Grades"
"20","Father_Edu",2,38433.3859239589,-6.86418701785222,"6-8 Grades"
"21","Father_Edu",3,37432.5478007272,-9.28952296028343,"9-11 Grades"
"22","Father_Edu",4,41153.7907961604,-0.271816522201036,"High school"
"23","Father_Edu",5,40059.8025507459,-2.92288361348432,"12 Grades + non academic training"
"24","Father_Edu",6,43760.9347342914,6.04608819532051,"Some College"
"25","Father_Edu",7,54615.6306904763,32.3503262490148,"College degree"
"26","Father_Edu",8,47331.4424355765,14.6985170543377,"Advanced College degree"
"27","Mother_Occ",1,40355.3789530522,-2.20661186522872,"Low"
"28","Mother_Occ",2,37939.896032108,-8.06006349792465,"Middle"
"29","Mother_Occ",3,44354.1130104652,7.48354002701988,"High"
"30","Father_Occ",1,38624.1401062709,-6.40193147043507,"Low"
"31","Father_Occ",2,42019.7367776464,1.82663463023944,"Middle"
"32","Father_Occ",3,45870.6142512871,11.158484936423,"High"
