"","var","cat","value","value2","class"
"1","Sex",0,7174.546491,-4.260931253,"Female"
"2","Sex",1,8100.933096,8.10101957,"Male"
"3","Ethnicity",1,5406.59151,-27.85299574,"African"
"4","Ethnicity",2,15530.94241,107.2490526,"Asian/Indian"
"5","Ethnicity",3,7546.668416,0.704763326,"Coloured"
"6","Ethnicity",4,18769.02791,150.4589323,"White"
"7","Father_Occ",0,7579.297367,1.140172774,"Military"
"8","Father_Occ",1,9344.739994,24.69871174,"Managers"
"9","Father_Occ",2,8322.737703,11.06083961,"Professionals"
"10","Father_Occ",3,8620.021051,15.02786818,"Technicians and Professionals"
"11","Father_Occ",4,8524.381343,13.75162632,"Clerical Support"
"12","Father_Occ",5,7486.494323,-0.098215889,"Service and sales"
"13","Father_Occ",6,8936.144012,19.24629758,"Farm, Forest, Fishery"
"14","Father_Occ",7,7565.421399,0.955008147,"Craft"
"15","Father_Occ",8,6805.820565,-9.181308704,"Operators"
"16","Father_Occ",9,7222.598269,-3.619715465,"Elementary"
"17","Father_Occ",10,7277.687694,-2.884587435,"Others"
"18","Mother_Occ",0,8380.33793,11.82947246,"Military"
"19","Mother_Occ",1,9272.469676,23.73431727,"Managers"
"20","Mother_Occ",2,8128.015764,8.462417934,"Professionals"
"21","Mother_Occ",3,8027.219164,7.117361133,"Technicians and Professionals"
"22","Mother_Occ",4,10690.17796,42.6525961,"Clerical Support"
"23","Mother_Occ",5,7896.090046,5.367539077,"Service and sales"
"24","Mother_Occ",6,8673.315057,15.73903766,"Farm, Forest, Fishery"
"25","Mother_Occ",7,8577.050368,14.45445588,"Craft"
"26","Mother_Occ",8,7813.122591,4.26039915,"Operators"
"27","Mother_Occ",9,7317.011373,-2.359841736,"Elementary"
"28","Mother_Occ",10,7506.426091,0.16775896,"Others"
"29","Mother_Edu",0,6508.977485,-13.14246221,"Grade/Years of education"
"30","Mother_Edu",1,7261.760628,-3.097122463,"Grade/Years of education"
"31","Mother_Edu",2,7233.632535,-3.472471272,"Grade/Years of education"
"32","Mother_Edu",3,8146.777027,8.712773257,"Grade/Years of education"
"33","Mother_Edu",4,7726.665441,3.1066918,"Grade/Years of education"
"34","Mother_Edu",5,7834.744211,4.548923831,"Grade/Years of education"
"35","Mother_Edu",6,6998.923883,-6.604486346,"Grade/Years of education"
"36","Mother_Edu",7,7044.695914,-5.993692106,"Grade/Years of education"
"37","Mother_Edu",8,8560.327483,14.23130123,"Grade/Years of education"
"38","Mother_Edu",9,7578.083737,1.123977766,"Grade/Years of education"
"39","Mother_Edu",10,8869.607748,18.35841987,"Grade/Years of education"
"40","Mother_Edu",11,7244.26024,-3.330652331,"Grade/Years of education"
"41","Mother_Edu",12,9900.007679,32.10835235,"Grade/Years of education"
"42","Father_Edu",0,6486.993319,-13.43582482,"Grade/Years of education"
"43","Father_Edu",1,7424.520152,-0.925215812,"Grade/Years of education"
"44","Father_Edu",2,7322.871697,-2.281640007,"Grade/Years of education"
"45","Father_Edu",3,7460.505768,-0.44501412,"Grade/Years of education"
"46","Father_Edu",4,7729.350124,3.14251693,"Grade/Years of education"
"47","Father_Edu",5,7499.905318,0.080744029,"Grade/Years of education"
"48","Father_Edu",6,7960.417384,6.225940297,"Grade/Years of education"
"49","Father_Edu",7,8837.951396,17.93598904,"Grade/Years of education"
"50","Father_Edu",8,8854.176376,18.15249951,"Grade/Years of education"
"51","Father_Edu",9,7671.998019,2.377195093,"Grade/Years of education"
"52","Father_Edu",10,8849.804759,18.09416348,"Grade/Years of education"
"53","Father_Edu",11,9401.820249,25.46040594,"Grade/Years of education"
"54","Father_Edu",12,10454.19591,39.50358839,"Grade/Years of education"
