"","var","cat","value","value2","class"
"1","Sex",0,30807.3355335874,-3.61644185857332,"Female"
"2","Sex",1,34334.6739888397,7.41915811129869,"Male"
"3","Ethnicity",1,35114.0838034811,9.85761278075847,"White"
"4","Ethnicity",2,24656.0329541935,-22.8613528363544,"Black"
"5","Ethnicity",3,27074.9337632758,-15.2936011066942,"Am. Indian, Aleut, Eskimo"
"6","Ethnicity",4,34372.303408445,7.53688518147651,"Asian, Pac. Islander"
"7","Ethnicity",5,28775.1113392743,-9.97444054286225,"Hispanic"
"8","Ethnicity",7,32774.9581309959,2.53944483961075,"Other"
"10","Mother_Edu",1,28538.8274322505,-10.7136762896758,"0-5 Grades"
"11","Mother_Edu",2,29743.9595142583,-6.94331069062362,"6-8 Grades"
"12","Mother_Edu",3,31115.0816727038,-2.65363000293661,"9-11 Grades"
"13","Mother_Edu",4,33917.1734724892,6.11296967939512,"High school"
"14","Mother_Edu",5,33226.0709127218,3.95079230841115,"12 Grades + non academic training"
"15","Mother_Edu",6,34033.5196709213,6.47696936930308,"Some College"
"16","Mother_Edu",7,37528.4825772542,17.411279482471,"College degree"
"17","Mother_Edu",8,38461.4813010508,20.3302510580196,"Advanced College degree"
"19","Father_Edu",1,30884.0582888856,-3.37640772326203,"0-5 Grades"
"20","Father_Edu",2,30526.6578601159,-4.49456755141533,"6-8 Grades"
"21","Father_Edu",3,31314.8221638179,-2.02872366472018,"9-11 Grades"
"22","Father_Edu",4,33265.8651068266,4.0752920729887,"High school"
"23","Father_Edu",5,34718.6244334861,8.62038208487657,"12 Grades + non academic training"
"24","Father_Edu",6,34624.5705529554,8.32612594407294,"Some College"
"25","Father_Edu",7,35277.8168978634,10.3698666952481,"College degree"
"26","Father_Edu",8,35406.4787582419,10.7723970564619,"Advanced College degree"
"27","Mother_Occ",1,31540.397889559,-1.32298943939067,"Low"
"28","Mother_Occ",2,31455.4587598937,-1.58872925105521,"Middle"
"29","Mother_Occ",3,34870.7273567758,9.09624994869738,"High"
"30","Father_Occ",1,30214.8316220094,-5.47014436875466,"Low"
"31","Father_Occ",2,31017.5620462206,-2.95872904594921,"Middle"
"32","Father_Occ",3,39655.5129002218,24.0658877844068,"High"
