"","var","cat","value","value2","class"
"1","Sex",1,7317.49416944048,0.305430148674873,"Male"
"2","Sex",2,7281.11341116699,-0.193263464638491,"Female"
"3","Father_Occ",0,6940.94402990142,-4.85617611221502,"Dead/unknown/not working"
"4","Father_Occ",1,7850.09568970695,7.60612945244368,"Manager"
"5","Father_Occ",2,7501.837882871,2.83234373995224,"Professional"
"6","Father_Occ",3,7766.15831593949,6.45554782076205,"Technician"
"7","Father_Occ",4,7980.11747377172,9.38841867295048,"Clerical"
"8","Father_Occ",5,8067.27453353778,10.5831345371376,"Service"
"9","Father_Occ",6,6780.01964200281,-7.06206648613473,"Agriculture"
"10","Father_Occ",7,7812.03915492827,7.08446493142698,"Craft/Trades"
"11","Father_Occ",8,7609.3767877211,4.30644619346074,"Plant Operator"
"12","Father_Occ",9,7012.42936181323,-3.876282339743,"Elementary"
"13","Father_Occ",10,7447.21041812029,2.08353120619786,"Armed forces"
"14","Mother_Occ",0,7171.31223393774,-1.69837628848006,"Dead/unknown/not working"
"15","Mother_Occ",1,8599.06145409837,17.8726676176059,"Manager"
"16","Mother_Occ",2,8554.32857874523,17.2594863563454,"Professional"
"17","Mother_Occ",3,8951.34997525382,22.7017048307151,"Technician"
"18","Mother_Occ",4,8834.49112774628,21.0998481439172,"Clerical"
"19","Mother_Occ",5,8259.21637943249,13.2142004416934,"Service"
"20","Mother_Occ",6,6561.86185522314,-10.0524905488696,"Agriculture"
"21","Mother_Occ",7,8297.87949821882,13.7441797858448,"Craft/Trades"
"22","Mother_Occ",8,8701.8946383603,19.2822658410014,"Plant Operator"
"23","Mother_Occ",9,7223.21745919568,-0.986879179510112,"Elementary"
"24","Mother_Occ",10,7076.61229300121,-2.9964871022013,"Armed forces"
"25","Mother_Edu",0,6640.01193989193,-8.98123887755366,"Unknown"
"26","Mother_Edu",1,5963.34446118463,-18.2567396087752,"None"
"27","Mother_Edu",2,7045.61307213449,-3.42141264519596,"Low"
"28","Mother_Edu",3,8357.142203313,14.5565304332933,"Medium"
"29","Mother_Edu",4,9372.69381688907,28.4773261427509,"High"
"30","Father_Edu",0,7483.22688217116,2.57723121270337,"Unknown"
"31","Father_Edu",1,7019.83571895527,-3.77475880972511,"None"
"32","Father_Edu",2,7144.18821941117,-2.07018197516011,"Low"
"33","Father_Edu",3,8511.03368338967,16.6660163786011,"Medium"
"34","Father_Edu",4,9108.03445024062,24.8494760891884,"High"
