"","var","cat","value","value2","class"
"1","Sex",1,29697.749126748,0.728995518751319,"Male"
"2","Sex",2,29226.4008094311,-0.869726402568261,"Female"
"3","Birth_Area",1,29840.2813748631,1.2124372139584,"Local"
"4","Birth_Area",3,24354.9413802521,-17.3927703853727,"Other"
"5","Father_Occ",0,28408.6850079361,-3.64325953980598,"Dead/unknown/not working"
"6","Father_Occ",1,30683.4246233076,4.07221531134064,"Manager"
"7","Father_Occ",2,30616.0428241103,3.84366933903748,"Professional"
"8","Father_Occ",3,31123.7110559717,5.56558135445428,"Technician"
"9","Father_Occ",4,30455.6260979534,3.29956696881325,"Clerical"
"10","Father_Occ",5,28951.526826225,-1.80204555256257,"Service"
"11","Father_Occ",6,30854.0850095184,4.65106218638469,"Agriculture"
"12","Father_Occ",7,29027.5469113833,-1.54420019247945,"Craft/Trades"
"13","Father_Occ",8,29108.8888422379,-1.26830416569378,"Plant Operator"
"14","Father_Occ",9,28230.0213534887,-4.2492519458764,"Elementary"
"15","Father_Occ",10,30856.7747413707,4.660185234281,"Armed forces"
"16","Mother_Occ",0,28165.1883581996,-4.46915287049076,"Dead/unknown/not working"
"17","Mother_Occ",1,31186.4953472273,5.77853347299825,"Manager"
"18","Mother_Occ",2,31096.8288706592,5.47440220440076,"Professional"
"19","Mother_Occ",3,30599.6569091127,3.78809149873308,"Technician"
"20","Mother_Occ",4,30556.4738519577,3.64162295823566,"Clerical"
"21","Mother_Occ",5,27784.652890125,-5.75985524981337,"Service"
"22","Mother_Occ",6,28960.8420430379,-1.77045014684332,"Agriculture"
"23","Mother_Occ",7,28426.7493100286,-3.58198893654364,"Craft/Trades"
"24","Mother_Occ",8,28028.8383679313,-4.93162554813711,"Plant Operator"
"25","Mother_Occ",9,28170.5182603261,-4.45107487794246,"Elementary"
"26","Mother_Occ",10,31281.9246367916,6.1022110837106,"Armed forces"
"27","Mother_Edu",0,28904.0736841999,-1.96299739136997,"Unknown"
"28","Mother_Edu",1,28327.8264733404,-3.91751598039272,"Low"
"29","Mother_Edu",2,29051.8794413075,-1.46166897816968,"Medium"
"30","Mother_Edu",3,31289.0511739521,6.12638291325366,"High"
"31","Father_Edu",0,27977.8214863283,-5.1046648992488,"Unknown"
"32","Father_Edu",1,29189.1698921014,-0.996006441128074,"Low"
"33","Father_Edu",2,29055.6120953777,-1.44900854072364,"Medium"
"34","Father_Edu",3,32055.724872951,8.72679115500982,"High"
