"","var","cat","value","value2","class"
"1","Sex",0,7838.5015124289,-3.29903078307828,"Female"
"2","Sex",1,8256.85675664671,1.86207782023028,"Male"
"3","Birth_Area",1,7841.91682824499,-3.25689717513372,"Amazonas-San Martin-Ucayali"
"4","Birth_Area",2,8332.88896801677,2.80006176008568,"Anchash"
"5","Birth_Area",3,7545.37986438035,-6.91517443244949,"Apurimac"
"6","Birth_Area",4,9772.80571908378,20.5638327052181,"Arequipa"
"7","Birth_Area",5,8219.73489696233,1.40411786386336,"Ayacucho"
"8","Birth_Area",6,7253.49676925285,-10.5160384690399,"Cajamarca"
"9","Birth_Area",7,10484.8218002101,29.3477367503694,"Cusco-Madre de Dios"
"10","Birth_Area",8,8829.12286019543,8.92193317337484,"Huancavelica"
"11","Birth_Area",9,7673.20899608755,-5.33818922543713,"Huánuco"
"12","Birth_Area",10,7421.21941733758,-8.44690030485054,"Ica"
"13","Birth_Area",11,7694.94301700916,-5.07006388480062,"Junin-Pasco"
"14","Birth_Area",12,7820.84384252503,-3.51686754576936,"La Libertad"
"15","Birth_Area",13,7978.41877663916,-1.57291833188359,"Lambayeque"
"16","Birth_Area",14,7476.16434265056,-7.76906315410275,"Lima"
"17","Birth_Area",15,10064.8129529632,24.1662282000349,"Callao"
"18","Birth_Area",16,7643.88298425728,-5.69997441649157,"Loreto"
"19","Birth_Area",17,9484.47519853519,17.0067955919819,"Moquegua-Tacna"
"20","Birth_Area",18,7856.74830694719,-3.07392618722888,"Piura-Tumbes"
"21","Birth_Area",19,7528.75380483676,-7.1202845634578,"Puno"
"23","Mother_Edu",1,7827.09870749335,-3.43970337047411,"Years of Education"
"24","Mother_Edu",2,7649.20064225635,-5.63437224984547,"Years of Education"
"25","Mother_Edu",3,7619.29043232803,-6.00336449727492,"Years of Education"
"26","Mother_Edu",4,8935.33891509478,10.2322850867958,"Years of Education"
"27","Mother_Edu",5,9198.79583575666,13.4824649246785,"Years of Education"
"28","Mother_Edu",6,8764.31655127183,8.12243943412552,"Years of Education"
"29","Mother_Edu",7,9468.05671391186,16.804246243279,"Years of Education"
"30","Mother_Edu",8,9782.74285014415,20.6864237646508,"Years of Education"
"31","Mother_Edu",9,9550.56050651442,17.822067914435,"Years of Education"
"32","Mother_Edu",10,9334.87557484789,15.161235113093,"Years of Education"
"33","Mother_Edu",11,11087.8560974666,36.7871690096208,"Years of Education"
"34","Mother_Edu",12,10126.4082522596,24.9261087884012,"Years of Education"
"35","Mother_Edu",13,11823.8689473037,45.8671131574275,"Years of Education"
"36","Mother_Edu",14,12192.5519045541,50.4154313842397,"Years of Education"
"37","Mother_Edu",15,12375.8541782938,52.6767701748475,"Years of Education"
"39","Father_Edu",1,7552.59975710137,-6.82610503281252,"Years of Education"
"40","Father_Edu",2,7790.0791344437,-3.89640145086885,"Years of Education"
"41","Father_Edu",3,7000.46700388748,-13.6375819825244,"Years of Education"
"42","Father_Edu",4,7801.33387445518,-3.7575554908765,"Years of Education"
"43","Father_Edu",5,8613.46996922663,6.26149564739517,"Years of Education"
"44","Father_Edu",6,7620.04380372393,-5.99407040655502,"Years of Education"
"45","Father_Edu",7,8578.33911540512,5.82809806386838,"Years of Education"
"46","Father_Edu",8,8881.26709254119,9.56521911251923,"Years of Education"
"47","Father_Edu",9,8917.24663480248,10.0090866812288,"Years of Education"
"48","Father_Edu",10,8987.23437839308,10.8725020454773,"Years of Education"
"49","Father_Edu",11,10287.1948073879,26.909678695647,"Years of Education"
"50","Father_Edu",12,8794.76189178189,8.49803340840667,"Years of Education"
"51","Father_Edu",13,9801.7297708571,20.9206590496062,"Years of Education"
"52","Father_Edu",14,10353.7779010207,27.7310920330743,"Years of Education"
"53","Father_Edu",15,11559.5000791407,42.6056829284978,"Years of Education"
"54","Ethnicity",1,8449.91458227752,4.24376758884354,"White"
"55","Ethnicity",2,8545.06146724423,5.41756285821512,"Mix-race"
"56","Ethnicity",3,7824.85137897885,-3.46742791006326,"Indigenous"
"57","Ethnicity",4,8032.33474338845,-0.907775098491697,"Afro-descendant"
"58","Ethnicity",5,7548.07394322557,-6.88193848358004,"Other"
