"","var","cat","value","value2","class"
"1","Sex",0,38936.6918901051,-4.26065719716108,"Female"
"2","Sex",1,42910.5364319116,5.51041595684491,"Male"
"3","Ethnicity",1,45728.3150615093,12.4389006602441,"White"
"4","Ethnicity",2,30387.8953143931,-25.2808344691243,"Black"
"5","Ethnicity",3,36091.1045173926,-11.2575193271147,"Am. Indian, Aleut, Eskimo"
"6","Ethnicity",4,46999.5532109149,15.564679946104,"Asian, Pac. Islander"
"7","Ethnicity",5,37356.3960614763,-8.14636183005598,"Hispanic"
"8","Ethnicity",7,37859.1092757502,-6.91026727716678,"Other"
"10","Mother_Edu",1,38470.840810415,-5.4061134249115,"0-5 Grades"
"11","Mother_Edu",2,39139.8435331426,-3.76113852082803,"6-8 Grades"
"12","Mother_Edu",3,35990.9824037215,-11.5037042210434,"9-11 Grades"
"13","Mother_Edu",4,40223.2188443858,-1.09728508921178,"High school"
"14","Mother_Edu",5,42301.9553339439,4.01400854436851,"12 Grades + non academic training"
"15","Mother_Edu",6,43125.7172084459,6.03951242419103,"Some College"
"16","Mother_Edu",7,42407.9654525473,4.27467113774412,"College degree"
"17","Mother_Edu",8,47504.9366302982,16.8073401230847,"Advanced College degree"
"19","Father_Edu",1,37135.3757831269,-8.68981673513626,"0-5 Grades"
"20","Father_Edu",2,37004.5286867937,-9.01154964059108,"6-8 Grades"
"21","Father_Edu",3,36534.6390229195,-10.1669361263287,"9-11 Grades"
"22","Father_Edu",4,40856.2428315995,0.459223632313098,"High school"
"23","Father_Edu",5,39270.300716853,-3.44036435060347,"12 Grades + non academic training"
"24","Father_Edu",6,41321.7697969573,1.60388291271998,"Some College"
"25","Father_Edu",7,48810.9705995585,20.0186769836499,"College degree"
"26","Father_Edu",8,45511.3256205822,11.9053569650544,"Advanced College degree"
"27","Mother_Occ",1,39780.1854096819,-2.18663623383263,"Low"
"28","Mother_Occ",2,37005.2488463765,-9.00977887882806,"Middle"
"29","Mother_Occ",3,43565.7970111994,7.12160104166628,"High"
"30","Father_Occ",1,38154.5167464796,-6.18390569548683,"Low"
"31","Father_Occ",2,41204.7457545438,1.31613877296562,"Middle"
"32","Father_Occ",3,44953.8960425435,10.5347232807416,"High"
