"","var","cat","value","value2","class"
"1","Sex",1,36904.5469803229,0.107205065354606,"Male"
"2","Sex",2,36822.9365828537,-0.11417114607184,"Female"
"3","Birth_Area",1,37260.4767727586,1.0726995541295,"Local"
"4","Birth_Area",2,34322.5601811106,-6.89668749353774,"European Union"
"5","Birth_Area",3,32595.8702997169,-11.5805032339969,"Other"
"6","Father_Occ",0,36117.423747574,-2.02794394255788,"Dead/unknown/not working"
"7","Father_Occ",1,39860.5126779902,8.12555208422769,"Manager"
"8","Father_Occ",2,38790.0294953132,5.2217614064992,"Professional"
"9","Father_Occ",3,37001.179842407,0.3693311861784,"Technician"
"10","Father_Occ",4,38635.6431409476,4.80297327060876,"Clerical"
"11","Father_Occ",5,36298.4659689329,-1.53684915175276,"Service"
"12","Father_Occ",6,35896.8397226021,-2.62629975583417,"Agriculture"
"13","Father_Occ",7,35418.0287342012,-3.92512154679002,"Craft/Trades"
"14","Father_Occ",8,34917.9157150797,-5.28172718640782,"Plant Operator"
"15","Father_Occ",9,37160.9426756752,0.802703548676774,"Elementary"
"16","Mother_Occ",0,36641.1045880872,-0.607408274744287,"Dead/unknown/not working"
"17","Mother_Occ",1,38434.7762456415,4.25810210635989,"Manager"
"18","Mother_Occ",2,38576.9129098162,4.64366175556593,"Professional"
"19","Mother_Occ",3,37384.3080572875,1.40860406477013,"Technician"
"20","Mother_Occ",4,38884.7029010659,5.4785723097458,"Clerical"
"21","Mother_Occ",5,37221.6107682358,0.967271703005679,"Service"
"22","Mother_Occ",6,37796.8850310879,2.52775959168947,"Agriculture"
"23","Mother_Occ",7,37065.9638538834,0.545064174454453,"Craft/Trades"
"24","Mother_Occ",8,37357.3924983705,1.33559297002923,"Plant Operator"
"25","Mother_Occ",9,38782.3485239311,5.20092601790444,"Elementary"
"26","Mother_Edu",2,36512.8679114696,-0.955262843719368,"Low"
"27","Mother_Edu",3,37727.0737770856,2.33838971474698,"Medium"
"28","Mother_Edu",4,39142.7078411574,6.17843602733548,"High"
"29","Father_Edu",2,36950.8307468953,0.232754323930692,"Low"
"30","Father_Edu",3,37032.6123500285,0.454594947520903,"Medium"
"31","Father_Edu",4,37605.6172938604,2.00892708567778,"High"
