"","var","cat","value","value2","class"
"1","Sex",1,39417.0004093612,0.241520403761413,"Male"
"2","Sex",2,39269.8042587967,-0.13281467442647,"Female"
"3","Birth_Area",1,39661.5163513003,0.86334980550123,"Local"
"4","Birth_Area",2,36741.3066398759,-6.56304637713397,"European Union"
"5","Birth_Area",3,33008.3843590391,-16.0562549189817,"Other"
"6","Father_Occ",0,33660.9977986013,-14.3965912525879,"Dead/unknown/not working"
"7","Father_Occ",1,45940.5742023258,16.831645189553,"Manager"
"8","Father_Occ",2,41137.5255800707,4.6169943671202,"Professional"
"9","Father_Occ",3,39342.0321738457,0.0508684050802231,"Technician"
"10","Father_Occ",4,36085.0838172349,-8.2318890790653,"Clerical"
"11","Father_Occ",5,38916.1093889021,-1.03229741408262,"Service"
"12","Father_Occ",6,40231.9795026421,2.31409676825695,"Agriculture"
"13","Father_Occ",7,38686.8042437911,-1.6154441818128,"Craft/Trades"
"14","Father_Occ",8,37984.1061405874,-3.40247834266806,"Plant Operator"
"15","Father_Occ",9,38027.7968610053,-3.291368309009,"Elementary"
"16","Father_Occ",10,36144.9535283445,-8.07963419397913,"Armed forces"
"17","Mother_Occ",0,36067.4838400177,-8.27664764661222,"Dead/unknown/not working"
"18","Mother_Occ",1,39619.9811704154,0.757721532448826,"Manager"
"19","Mother_Occ",2,39100.3964574802,-0.56363628428663,"Professional"
"20","Mother_Occ",3,41574.7752393196,5.72896560247385,"Technician"
"21","Mother_Occ",4,42517.2680241884,8.12582251049949,"Clerical"
"22","Mother_Occ",5,38858.7658784179,-1.17812790895866,"Service"
"23","Mother_Occ",6,40940.7800684964,4.11665012458504,"Agriculture"
"24","Mother_Occ",7,36227.6184229986,-7.8694087928049,"Craft/Trades"
"25","Mother_Occ",8,38266.9287574922,-2.68323109329162,"Plant Operator"
"26","Mother_Occ",9,37706.3685263608,-4.10879390281339,"Elementary"
"27","Mother_Occ",10,37875.9804072181,-3.67745329751367,"Armed forces"
"28","Mother_Edu",0,37112.6665680805,-5.61863956196137,"Unknown"
"29","Mother_Edu",1,35514.2308075869,-9.68362749193001,"Low"
"30","Mother_Edu",2,36971.0822449899,-5.97870318081989,"Medium"
"31","Mother_Edu",3,43925.4782381817,11.7070471453723,"High"
"32","Father_Edu",0,38527.587131817,-2.02034981168877,"Unknown"
"33","Father_Edu",1,35745.5106585649,-9.09545884236204,"Low"
"34","Father_Edu",2,38170.1479130566,-2.92935481887775,"Medium"
"35","Father_Edu",3,41690.9362510914,6.02437510372239,"High"
