"","var","cat","value","value2","class"
"1","Sex",0,34313.1550270619,-3.73694306831609,"Female"
"2","Sex",1,37605.7725601312,5.50025557430766,"Male"
"3","Ethnicity",1,39610.5485051166,11.1245084526919,"White"
"4","Ethnicity",2,25523.7415953218,-28.3950021977786,"Black"
"5","Ethnicity",3,28697.8102156071,-19.4903838944305,"Am. Indian, Aleut, Eskimo"
"6","Ethnicity",4,42940.0238030122,20.4651088696801,"Asian, Pac. Islander"
"7","Ethnicity",5,29056.3177410395,-18.48461714684,"Hispanic"
"8","Ethnicity",7,40899.9611238315,14.7418616289268,"Other"
"10","Mother_Edu",1,33588.2723883544,-5.77054850808568,"0-5 Grades"
"11","Mother_Edu",2,33210.3148647502,-6.83088080873743,"6-8 Grades"
"12","Mother_Edu",3,32919.0356064507,-7.64804355004142,"9-11 Grades"
"13","Mother_Edu",4,36411.9664131692,2.15111939024743,"High school"
"14","Mother_Edu",5,36409.2206078041,2.14341623331036,"12 Grades + non academic training"
"15","Mother_Edu",6,39991.1387657725,12.1922267053641,"Some College"
"16","Mother_Edu",7,41027.6751999232,15.1001541662377,"College degree"
"17","Mother_Edu",8,41755.5405971237,17.1421275176844,"Advanced College degree"
"19","Father_Edu",1,32307.9298985243,-9.36245609843594,"0-5 Grades"
"20","Father_Edu",2,32908.7543000725,-7.67688700615724,"6-8 Grades"
"21","Father_Edu",3,34137.5345581256,-4.22963350107445,"9-11 Grades"
"22","Father_Edu",4,36847.4222485846,3.37275901629667,"High school"
"23","Father_Edu",5,37981.7477250065,6.55502651194793,"12 Grades + non academic training"
"24","Father_Edu",6,37350.8419821792,4.78506640794669,"Some College"
"25","Father_Edu",7,41454.0661834864,16.2963630107328,"College degree"
"26","Father_Edu",8,40718.5925067439,14.2330451852464,"Advanced College degree"
"27","Mother_Occ",1,35236.1547688211,-1.14753452751529,"Low"
"28","Mother_Occ",2,35036.4745799198,-1.70772275203652,"Middle"
"29","Mother_Occ",3,38049.0775619102,6.74391546482748,"High"
"30","Father_Occ",1,34378.2926698235,-3.55420415641463,"Low"
"31","Father_Occ",2,34048.4434042318,-4.47957224359527,"Middle"
"32","Father_Occ",3,41595.4981694863,16.6931401450282,"High"
