"","var","cat","value","value2","class"
"1","Sex",0,593.157812090915,-7.37410397562404,"Female"
"2","Sex",1,728.198675386065,13.7135066191452,"Male"
"3","Ethnicity",1,523.740499221651,-18.2141210386286,"African"
"4","Ethnicity",2,1723.0740336644,169.07051214903,"Asian/Indian"
"5","Ethnicity",3,634.69126462584,-0.888354015639237,"Coloured"
"6","Ethnicity",4,1897.80165219755,196.355497522127,"White"
"7","Father_Occ",0,678.673452322708,5.97978370672169,"Military"
"8","Father_Occ",1,648.35385348984,1.24515836461519,"Managers"
"9","Father_Occ",2,758.294424550638,18.4131762114023,"Professionals"
"10","Father_Occ",3,749.973674491656,17.1138307183517,"Technicians and Professionals"
"11","Father_Occ",4,692.297891516241,8.10733873913722,"Clerical Support"
"12","Father_Occ",5,675.656875430506,5.50872333818045,"Service and sales"
"13","Father_Occ",6,848.158916234739,32.44616860119,"Farm, Forest, Fishery"
"14","Father_Occ",7,665.604283149542,3.93893811675729,"Craft"
"15","Father_Occ",8,660.885872001658,3.20212398150463,"Operators"
"16","Father_Occ",9,659.927139096683,3.05241088229013,"Elementary"
"17","Father_Occ",10,595.836475395091,-6.95581126559075,"Others"
"18","Mother_Occ",1,713.09734635754,11.3553245233968,"Managers"
"19","Mother_Occ",2,737.697873916617,15.196875391284,"Professionals"
"20","Mother_Occ",3,749.949741928802,17.1100934750189,"Technicians and Professionals"
"21","Mother_Occ",4,775.745411455489,21.1382744325207,"Clerical Support"
"22","Mother_Occ",5,634.396602842462,-0.934367591037287,"Service and sales"
"23","Mother_Occ",6,783.981736390811,22.4244363299641,"Farm, Forest, Fishery"
"24","Mother_Occ",7,764.853231679496,19.4373815321078,"Craft"
"25","Mother_Occ",8,709.879055122639,10.8527649967014,"Operators"
"26","Mother_Occ",9,659.556423356352,2.99452092970317,"Elementary"
"27","Mother_Occ",10,626.033545804215,-2.24031962585902,"Others"
"28","Mother_Edu",0,570.997283069942,-10.8346313683361,"Grade/Years of education"
"29","Mother_Edu",1,618.602417862421,-3.40074417064258,"Grade/Years of education"
"30","Mother_Edu",2,632.787264705868,-1.18567741764605,"Grade/Years of education"
"31","Mother_Edu",3,715.58745555259,11.7441731412326,"Grade/Years of education"
"32","Mother_Edu",4,695.51180175333,8.60921414123787,"Grade/Years of education"
"33","Mother_Edu",5,674.205625920744,5.28210019766618,"Grade/Years of education"
"34","Mother_Edu",6,644.926222447487,0.709908908117796,"Grade/Years of education"
"35","Mother_Edu",7,712.41714229484,11.2491057237743,"Grade/Years of education"
"36","Mother_Edu",8,747.268633801004,16.6914189880386,"Grade/Years of education"
"37","Mother_Edu",9,724.20270278923,13.0895065053037,"Grade/Years of education"
"38","Mother_Edu",10,685.726458553436,7.08116180285386,"Grade/Years of education"
"39","Mother_Edu",11,635.939437592046,-0.693442750826421,"Grade/Years of education"
"40","Mother_Edu",12,934.159339076362,45.875758605409,"Grade/Years of education"
"41","Father_Edu",0,576.73063883461,-9.93932626722518,"Grade/Years of education"
"42","Father_Edu",1,643.024291420459,0.41290857875515,"Grade/Years of education"
"43","Father_Edu",2,708.664505310585,10.6631042313629,"Grade/Years of education"
"44","Father_Edu",3,656.233517839779,2.47562512389406,"Grade/Years of education"
"45","Father_Edu",4,618.188240430932,-3.46542098164089,"Grade/Years of education"
"46","Father_Edu",5,587.683554059,-8.22894908587786,"Grade/Years of education"
"47","Father_Edu",6,591.284435476455,-7.66664532628717,"Grade/Years of education"
"48","Father_Edu",7,591.000426434783,-7.71099539877662,"Grade/Years of education"
"49","Father_Edu",8,798.601728928219,24.7074542402795,"Grade/Years of education"
"50","Father_Edu",9,665.407568709688,3.90821972970913,"Grade/Years of education"
"51","Father_Edu",10,829.979268459982,29.6072846984247,"Grade/Years of education"
"52","Father_Edu",11,650.574059202956,1.5918595954579,"Grade/Years of education"
"53","Father_Edu",12,806.657154284209,25.9653673558901,"Grade/Years of education"
