"","var","cat","value","value2","class"
"1","Sex",0,5993.94432346137,-0.0557230695730055,"Female"
"2","Sex",1,5994.03875307286,-0.0541485305496536,"Male"
"3","Birth_Area",1,5221.4727706573,-12.9360747425334,"Amazonas-San Martin-Ucayali"
"4","Birth_Area",2,6389.67664996025,6.54280022252954,"Anchash"
"5","Birth_Area",3,5756.20396025445,-4.01985543645013,"Apurimac"
"6","Birth_Area",4,7210.44914648968,20.2285318982358,"Arequipa"
"7","Birth_Area",5,5585.88228000053,-6.85983463210668,"Ayacucho"
"8","Birth_Area",6,5396.38184859957,-10.0196043216983,"Cajamarca"
"9","Birth_Area",7,7424.0128438987,23.7895375006047,"Cusco-Madre de Dios"
"10","Birth_Area",8,5797.87317331293,-3.32505429305476,"Huancavelica"
"11","Birth_Area",9,5290.69016930325,-11.7819294109533,"Huánuco"
"12","Birth_Area",10,5220.6178153673,-12.950330445232,"Ica"
"13","Birth_Area",11,5386.7236639623,-10.1806469053362,"Junin-Pasco"
"14","Birth_Area",12,5626.95553329416,-6.1749706460425,"La Libertad"
"15","Birth_Area",13,6593.41193429904,9.93992481688956,"Lambayeque"
"16","Birth_Area",14,5670.83569421315,-5.44330369720662,"Lima"
"17","Birth_Area",15,7870.74144450994,31.2383832960973,"Callao"
"18","Birth_Area",16,4933.03250273182,-17.7455878877578,"Loreto"
"19","Birth_Area",17,7658.81450117024,27.7046692722189,"Moquegua-Tacna"
"20","Birth_Area",18,6433.19436907021,7.26842374110024,"Piura-Tumbes"
"21","Birth_Area",19,5586.16359590696,-6.85514391204993,"Puno"
"23","Mother_Edu",1,5771.26900739145,-3.7686577005726,"Years of Education"
"24","Mother_Edu",2,6015.6184213127,0.305675355399217,"Years of Education"
"25","Mother_Edu",3,5660.47613918673,-5.61604107689567,"Years of Education"
"26","Mother_Edu",4,5694.06242583015,-5.05601633321966,"Years of Education"
"27","Mother_Edu",5,6845.20408920953,14.1383596873607,"Years of Education"
"28","Mother_Edu",6,6666.33633563914,11.1558814840199,"Years of Education"
"29","Mother_Edu",7,7208.81667626164,20.2013117494078,"Years of Education"
"30","Mother_Edu",8,7971.7438048069,32.9225177029909,"Years of Education"
"31","Mother_Edu",9,7492.63276031694,24.9337202889905,"Years of Education"
"32","Mother_Edu",10,7910.79765137498,31.9062888380344,"Years of Education"
"33","Mother_Edu",11,8720.46860783293,45.4069111207629,"Years of Education"
"34","Mother_Edu",12,7973.75901095133,32.9561196702603,"Years of Education"
"35","Mother_Edu",13,8843.69054482666,47.4615393805886,"Years of Education"
"36","Mother_Edu",14,9368.72219564906,56.2160265555262,"Years of Education"
"37","Mother_Edu",15,9511.45034312748,58.5959054345333,"Years of Education"
"39","Father_Edu",1,5442.22915705485,-9.25513674484183,"Years of Education"
"40","Father_Edu",2,5452.08467565387,-9.09080377359648,"Years of Education"
"41","Father_Edu",3,5200.43470230382,-13.2868678790948,"Years of Education"
"42","Father_Edu",4,5431.03793182851,-9.44174156678409,"Years of Education"
"43","Father_Edu",5,6127.62888221454,2.17336112612945,"Years of Education"
"44","Father_Edu",6,5714.38752270653,-4.71711143166769,"Years of Education"
"45","Father_Edu",7,5989.0386895224,-0.137520632322591,"Years of Education"
"46","Father_Edu",8,6819.77108890646,13.7142845394632,"Years of Education"
"47","Father_Edu",9,5946.2565560942,-0.850878841921997,"Years of Education"
"48","Father_Edu",10,7681.33529660053,28.0801857090948,"Years of Education"
"49","Father_Edu",11,7851.17826118594,30.9121826999186,"Years of Education"
"50","Father_Edu",12,6794.63048055114,13.2950847958439,"Years of Education"
"51","Father_Edu",13,8365.23262578681,39.4836323164702,"Years of Education"
"52","Father_Edu",14,8538.94121877433,42.3800856009601,"Years of Education"
"53","Father_Edu",15,10396.5169057052,73.3536897679467,"Years of Education"
"54","Ethnicity",1,6472.36169954932,7.92150797291514,"White"
"55","Ethnicity",2,6371.25582199416,6.23564749768282,"Mix-race"
"56","Ethnicity",3,5663.85443052099,-5.55971074307163,"Indigenous"
"57","Ethnicity",4,5827.76635630324,-2.82660912942154,"Afro-descendant"
"58","Ethnicity",5,5868.1562121664,-2.15314025454953,"Other"
