"","var","cat","value","value2","class"
"1","Sex",1,26021.174436329,2.12029552071095,"Male"
"2","Sex",2,25021.850551036,-1.80155861145865,"Female"
"3","Birth_Area",1,25576.3767696601,0.374683719894989,"Local"
"4","Birth_Area",3,24311.1365630418,-4.59076102283599,"Other"
"5","Father_Occ",0,24426.501105805,-4.13801200382387,"Dead/unknown/not working"
"6","Father_Occ",1,29809.455734547,16.9874340749762,"Manager"
"7","Father_Occ",2,28953.0031294647,13.6262793605916,"Professional"
"8","Father_Occ",3,26449.0824570531,3.7996237785093,"Technician"
"9","Father_Occ",4,28041.2583988926,10.0481302822979,"Clerical"
"10","Father_Occ",5,24681.5593836067,-3.13703386704343,"Service"
"11","Father_Occ",6,24696.241720856,-3.0794129236649,"Agriculture"
"12","Father_Occ",7,24871.4544373824,-2.39178929489893,"Craft/Trades"
"13","Father_Occ",8,23825.2829695013,-6.49749711860889,"Plant Operator"
"14","Father_Occ",9,23880.2495358497,-6.28178041400777,"Elementary"
"15","Father_Occ",10,26919.3111632383,5.64503988589733,"Armed forces"
"16","Mother_Occ",0,25306.2414503593,-0.685464380072048,"Dead/unknown/not working"
"17","Mother_Occ",1,30002.3046291551,17.7442710177668,"Manager"
"18","Mother_Occ",2,31116.8248803673,22.118214157655,"Professional"
"19","Mother_Occ",3,27449.9084079928,7.72737277864907,"Technician"
"20","Mother_Occ",4,30033.6103008412,17.8671303626393,"Clerical"
"21","Mother_Occ",5,25884.4588256308,1.58375407439925,"Service"
"22","Mother_Occ",6,28318.4323791753,11.1359016604258,"Agriculture"
"23","Mother_Occ",7,28604.7430217074,12.2595299385288,"Craft/Trades"
"24","Mother_Occ",8,26152.8951306219,2.63723437988102,"Plant Operator"
"25","Mother_Occ",9,25211.7728036265,-1.05620729736043,"Elementary"
"26","Mother_Edu",0,24636.4798224711,-3.31394894504568,"Unknown"
"27","Mother_Edu",1,24287.1194023181,-4.68501655141229,"None"
"28","Mother_Edu",2,25435.0052296052,-0.180129956326951,"Low"
"29","Mother_Edu",3,26808.9820528046,5.21205245907716,"Medium"
"30","Mother_Edu",4,29764.4948343444,16.8109846827013,"High"
"31","Father_Edu",0,23426.6378455217,-8.06198291721471,"Unknown"
"32","Father_Edu",1,23136.2556161846,-9.20159016847211,"None"
"33","Father_Edu",2,25144.5135597569,-1.32016670769643,"Low"
"34","Father_Edu",3,28003.9399320364,9.90167367738687,"Medium"
"35","Father_Edu",4,27940.1536997453,9.65134412721009,"High"
